gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
41.0	c_000000000001	49612	50032			Inorganic ion transport and metabolism	Putative heme iron utilization protein, contains PNPOx domain (HugZ) (PDB:1VL7)			KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.99  Miscellaneous>>>1.14.99.58  heme oxygenase (biliverdin-IX-beta and delta-forming)			heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]							P	COG0748			ko00001!!!ko01000			K07226					gene
42.0	c_000000000001	50241	51867			Energy production and conversion	Phosphoenolpyruvate carboxykinase, ATP-dependent (PckA) (PDB:1AQ2)	Gluconeogenesis		KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.49  phosphoenolpyruvate carboxykinase (ATP)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation	Gluconeogenesis, oxaloacetate => fructose-6P!!!C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]							C	COG1866	COG1866		ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00003!!!M00170	M00003!!!M00170	K01610					gene
44.0	c_000000000001	52419	54105			Signal transduction mechanisms	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant) (EAL) (PDB:2BAS)		diguanylate cyclase	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Cell cycle family [OT]!!!Two-component system>>>Cell cycle family>>>PleC-PleD (cell fate control)			cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF							T	COG2200		CyCOG_60008733	ko00001!!!ko00001!!!ko01000!!!ko01001!!!ko02022			K13593					gene
45.0	c_000000000001	54532	55231			Coenzyme transport and metabolism	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only			putative hydrolase of the HAD superfamily							H	COG1011			ko00001			K07025					gene
50.0	c_000000000001	59563	60232			Posttranslational modification, protein turnover, chaperones	Glutathione S-transferase (GstA) (PDB:1A0F)			KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00982 Drug metabolism - cytochrome P450 [PATH:ko00982]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.18  glutathione transferase!!!Transporters>>>Other transporters>>>Pores ion channels [TC:1]			glutathione S-transferase [EC:2.5.1.18]							O	COG0625			ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko02000			K00799					gene
51.0	c_000000000001	60367	60976			Posttranslational modification, protein turnover, chaperones	Glutathione S-transferase (GstA) (PDB:1A0F)		glutathione S-transferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00982 Drug metabolism - cytochrome P450 [PATH:ko00982]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.18  glutathione transferase!!!Transporters>>>Other transporters>>>Pores ion channels [TC:1]			glutathione S-transferase [EC:2.5.1.18]							O	COG0625		CyCOG_60010955	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko02000			K00799					gene
52.0	c_000000000001	61117	61999			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
53.0	c_000000000001	62042	62630			Function unknown	Uncharacterized conserved protein YdeI, YjbR/CyaY-like superfamily, DUF1801 family (YdeI)													S	COG4430											gene
56.0	c_000000000001	63981	64908			Nucleotide transport and metabolism	NADH pyrophosphatase NudC, Nudix superfamily (NPY1)			KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.22  NAD+ diphosphatase			NAD+ diphosphatase [EC:3.6.1.22]							F	COG2816			ko00001!!!ko00001!!!ko01000			K03426					gene
57.0	c_000000000001	65355	67257			Replication, recombination and repair	DNA polymerase III, gamma/tau subunits (DnaX) (PDB:1A5T)		DNA polymerase-3 subunit gamma/tau	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.7  DNA-directed DNA polymerase!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Elongation Factors>>>Elongation factors (bacterial)>>>DNA polymerase III holoenzyme!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>MMR (mismatch excision repair)>>>DNA polymerase III holoenzyme			DNA polymerase III subunit gamma/tau [EC:2.7.7.7]							L	COG2812		CyCOG_60000108	ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko03032!!!ko03400			K02343					gene
67.0	c_000000000001	75302	76328			Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP) (PDB:2CEX)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			TRAP-type transport system periplasmic protein							G	COG1638			ko02000			K21395					gene
68.0	c_000000000001	76660	77479			Signal transduction mechanisms	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)		cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>CRP/FNR family			CRP/FNR family transcriptional regulator, cyclic AMP receptor protein							T	COG0664		CyCOG_60002512	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko03000			K10914					gene
69.0	c_000000000001	77462	78839			Signal transduction mechanisms	Adenylate cyclase, class 3 (AcyC) (PDB:1AB8)		Adenylate cyclase, class 3	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04113 Meiosis - yeast [PATH:ko04113]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>4. Lyases>>>4.6  Phosphorus-oxygen lyases>>>4.6.1  Phosphorus-oxygen lyases (only sub-subclass identified to date)>>>4.6.1.1  adenylate cyclase			adenylate cyclase [EC:4.6.1.1]							T	COG2114		CyCOG_60005852	ko00001!!!ko00001!!!ko00001!!!ko01000			K01768					gene
70.0	c_000000000001	78935	80411			Function unknown	Uncharacterized protein, contains DUF4139 domain													S	COG5316											gene
77.0	c_000000000001	87613	88957			Inorganic ion transport and metabolism	Trk-type K+ transport system, membrane component (TrkG) (PDB:3PJZ)		Trk-type K+ transport system, membrane component	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			trk/ktr system potassium uptake protein							P	COG0168		CyCOG_60000479	ko02000			K03498					gene
83.0	c_000000000001	93266	94949			Carbohydrate transport and metabolism	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria) (PtsA) (PDB:1EZA)		phosphoenolpyruvate synthase (EC 2.7.9.2)	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02060 Phosphotransferase system (PTS) [PATH:ko02060]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.3  Phosphotransferases with a nitrogenous group as acceptor>>>2.7.3.9  phosphoenolpyruvate---protein phosphotransferase!!!Transporters>>>Phosphotransferase system (PTS)>>>Enzyme I and HPr>>>Enzyme I [TC:8.A.7]			phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]							G	COG1080		CyCOG_60007520	ko00001!!!ko01000!!!ko02000			K08483					gene
84.0	c_000000000001	95145	95421			Signal transduction mechanisms!!!Carbohydrate transport and metabolism	HPr or related phosphotransfer protein (PtsH) (PDB:1CM2)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02060 Phosphotransferase system (PTS) [PATH:ko02060]!!!Transporters>>>Phosphotransferase system (PTS)>>>Enzyme I and HPr>>>Phosphocarrier protein HPr [TC:8.A.8]			phosphocarrier protein HPr							T!!!G	COG1925			ko00001!!!ko02000			K02784					gene
89.0	c_000000000001	99128	99845			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)		two component transcriptional regulator, winged helix family	Two-component system>>>OmpR family>>>Unclassified			two-component system, OmpR family, response regulator ChvI							T!!!K	COG0745		CyCOG_60000006	ko02022			K14981					gene
90.0	c_000000000001	100169	101966			Signal transduction mechanisms	Signal transduction histidine kinase regulating C4-dicarboxylate transport system (PDB:4GCZ)		putative two-component hybrid sensor and regulator	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>NtrC family!!!Two-component system>>>NtrC family>>>DctB-DctD (C4-dicarboxylate transport)			two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]							T	COG4191		CyCOG_60006010	ko00001!!!ko01000!!!ko01001!!!ko02022			K10125					gene
91.0	c_000000000001	101965	103381			Signal transduction mechanisms	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2)		sigma-54 dependent trancsriptional regulator	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Two-component system>>>NtrC family>>>DctB-DctD (C4-dicarboxylate transport)			two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD							T	COG2204		CyCOG_60031780	ko00001!!!ko02022			K10126					gene
100.0	c_000000000001	110911	111841			Translation, ribosomal structure and biogenesis	Methionyl-tRNA formyltransferase (Fmt) (PDB:1FMT)		methionyl-tRNA formyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00670 One carbon pool by folate [PATH:ko00670]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.2  Hydroxymethyl-, formyl- and related transferases>>>2.1.2.9  methionyl-tRNA formyltransferase			methionyl-tRNA formyltransferase [EC:2.1.2.9]							J	COG0223		CyCOG_60021994	ko00001!!!ko00001!!!ko01000			K00604					gene
109.0	c_000000000001	121882	123358			General function prediction only	DNA-binding beta-propeller fold protein YncE (YncE) (PDB:3VGZ) (PUBMED:22120742;28628661)													R	COG3391											gene
110.0	c_000000000001	123539	124046			Function unknown	Uncharacterized conserved protein, DUF305 family (PDB:5FEJ)		protein of unknown function (DUF305)											S	COG3544		CyCOG_60010572									gene
111.0	c_000000000001	124503	125559			General function prediction only	Predicted dienelactone hydrolase		Alpha/beta hydrolase of unknown function (DUF1400)											R	COG4188		CyCOG_60008635									gene
112.0	c_000000000001	125518	126652			Transcription	AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0)													K	COG2207											gene
116.0	c_000000000001	129524	130697			Amino acid transport and metabolism	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase (ArgD) (PDB:2E54)	Arginine biosynthesis	acetylornithine aminotransferase apoenzyme	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.11  acetylornithine transaminase!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.17  succinyldiaminopimelate transaminase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class III	Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine!!!Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]							E	COG4992	COG4992	CyCOG_60001253	ko00001!!!ko00001!!!ko01000!!!ko01000!!!ko01007	M00016!!!M00028!!!M00845	M00016!!!M00028!!!M00845	K00821					gene
117.0	c_000000000001	130914	131709			Defense mechanisms	ABC-type multidrug transport system, permease component (YadH)													V	COG0842											gene
118.0	c_000000000001	131803	132514			Posttranslational modification, protein turnover, chaperones	SOS response regulatory protein OraA/RecX, interacts with RecA (RecX) (PDB:3C1D)			DNA repair and recombination proteins>>>Prokaryotic type>>>TLS (translesion DNA synthesis) factors>>>Other SOS response factors			regulatory protein							O	COG2137			ko03400			K03565					gene
119.0	c_000000000001	132636	133377			Posttranslational modification, protein turnover, chaperones	Glutaredoxin (GrxC) (PDB:1AAZ)		hypothetical protein											O	COG0695		CyCOG_60002005									gene
123.0	c_000000000001	135053	136757			Signal transduction mechanisms	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)		Methyl-accepting chemotaxis protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs			methyl-accepting chemotaxis protein							T	COG0840		CyCOG_60013478	ko00001!!!ko00001!!!ko02035			K03406					gene
124.0	c_000000000001	137012	137759			Translation, ribosomal structure and biogenesis	tRNA U38,U39,U40 pseudouridine synthase TruA (TruA) (PDB:1DJ0)	tRNA modification	tRNA pseudouridine38-40 synthase	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.12  tRNA pseudouridine38-40 synthase!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Psudouridine synthases!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Psudouridine synthases			tRNA pseudouridine38-40 synthase [EC:5.4.99.12]							J	COG0101	COG0101	CyCOG_60037422	ko01000!!!ko03016!!!ko03016			K06173					gene
126.0	c_000000000001	139282	139999			General function prediction only	UTP pyrophosphatase, metal-dependent hydrolase family (YgjP) (PDB:4JIU) (PUBMED:27941785)		hypothetical protein											R	COG1451		CyCOG_60004419									gene
127.0	c_000000000001	140022	140655			Amino acid transport and metabolism	Threonine/homoserine/homoserine lactone efflux protein (RhtB)													E	COG1280											gene
