gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
1362.0	c_000000000002	84488	84815			Nucleotide transport and metabolism!!!General function prediction only	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family (HinT) (PDB:1AV5) (PUBMED:20934431)		histidine triad (HIT) family protein	Enzymes>>>3. Hydrolases>>>3.9  Acting on phosphorus-nitrogen bonds>>>3.9.1  Acting on phosphorus-nitrogen bonds (only sub-subclass identified to date)>>>3.9.1.-!!!Transfer RNA biogenesis>>>Eukaryotic type>>>Aminoacyl-tRNA synthetases (AARSs)>>>AARS associated factors!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)			histidine triad (HIT) family protein							F!!!R	COG0537		CyCOG_60000638	ko01000!!!ko03016!!!ko04147			K02503					gene
83.0	c_000000000001	92796	93051			Function unknown	Uncharacterized conserved protein YdcH, DUF465 family (YdcH) (PDB:1ZHC)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							S	COG2841			ko00001			K09794					gene
1373.0	c_000000000002	95286	95784			Transcription	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)													K	COG1846											gene
1379.0	c_000000000002	99533	100535			Lipid transport and metabolism	Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW)	Fatty acid biosynthesis	acetyl-CoA acyltransferase 2											I	COG0183	COG0183	CyCOG_60039675									gene
1380.0	c_000000000002	101276	101438			Defense mechanisms	ABC-type multidrug transport system, permease component (YadH)		ABC-2 type transport system permease protein											V	COG0842		CyCOG_60040166									gene
104.0	c_000000000001	113581	115090			Cell motility!!!Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB (PulE) (PDB:4KSR)		type IV pilus assembly protein PilB	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!Enzymes>>>7. Translocases>>>7.4  Catalysing the translocation of amino acids and peptides>>>7.4.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.4.2.8  protein-secreting ATPase!!!Secretion system>>>Type II secretion system>>>General secretion pathway protein			general secretion pathway protein E [EC:7.4.2.8]							N!!!U!!!W	COG2804		CyCOG_60002471	ko00001!!!ko00001!!!ko01000!!!ko02044			K02454					gene
1395.0	c_000000000002	114411	115644			Lipid transport and metabolism	NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase (FadH2) (PDB:1VRQ)		hypothetical protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!Enzymes>>>1. Oxidoreductases>>>1.8  Acting on a sulfur group of donors>>>1.8.5  With a quinone or similar compound as acceptor>>>1.8.5.4  bacterial sulfide:quinone reductase			sulfide:quinone oxidoreductase [EC:1.8.5.4]							I	COG0446		CyCOG_60006816	ko00001!!!ko01000			K17218					gene
105.0	c_000000000001	115340	115946			Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway, component PulC (PulC) (PDB:2LNV)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!Secretion system>>>Type II secretion system>>>General secretion pathway protein			general secretion pathway protein C							U	COG3031			ko00001!!!ko00001!!!ko02044			K02452					gene
1396.0	c_000000000002	116223	118353			Inorganic ion transport and metabolism	Outer membrane receptor for ferrienterochelin and colicins (FepA) (PDB:2HDF) (PUBMED:16468998)		hemoglobin/transferrin/lactoferrin receptor protein	Transporters>>>Other transporters>>>Pores ion channels [TC:1]			iron complex outermembrane recepter protein							P	COG4771		CyCOG_60002762	ko02000			K02014					gene
1397.0	c_000000000002	118368	119166			Energy production and conversion	Citrate synthase (GltA) (PDB:3TQG) (PUBMED:25211225)	TCA cycle												C	COG0372	COG0372										gene
1402.0	c_000000000002	124015	125470			Signal transduction mechanisms!!!Signal transduction mechanisms	Signal transduction histidine kinase NarQ, nitrate/nitrite-specific (NarQ)!!!Bacteriophytochrome (light-regulated signal transduction histidine kinase) (PDB:2VEA)		Bacteriophytochrome (light-regulated signal transduction histidine kinase)	Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>Unclassified			two-component system, sensor kinase [EC:2.7.13.3]							T!!!T	COG3850!!!COG4251		CyCOG_60031047	ko01001!!!ko02022			K02486					gene
1406.0	c_000000000002	126755	127640			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
1410.0	c_000000000002	129427	130009			Lipid transport and metabolism	Acyl carrier protein phosphodiesterase (AcpH) (PUBMED:16107329)			KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.4  Phosphoric-diester hydrolases>>>3.1.4.14  [acyl-carrier-protein] phosphodiesterase			acyl carrier protein phosphodiesterase [EC:3.1.4.14]							I	COG3124			ko00001!!!ko01000			K08682					gene
124.0	c_000000000001	135552	136353			Lipid transport and metabolism	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	Fatty acid biosynthesis	3-oxoacyl-[acyl-carrier-protein] reductase											I	COG1028	COG1028	CyCOG_60000043									gene
127.0	c_000000000001	138557	141497			Cell cycle control, cell division, chromosome partitioning	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB (EnvC)													D	COG4942											gene
1419.0	c_000000000002	140015	141563			Energy production and conversion	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)		nitrilase											C	COG0388		CyCOG_60000982									gene
1423.0	c_000000000002	145174	146158			Cell wall/membrane/envelope biogenesis	Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)													M	COG0438											gene
1424.0	c_000000000002	146331	147207			Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, periplasmic component (PhnD) (PDB:3S4U)		phosphonate transport system substrate-binding protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Phosphonate transporter			phosphonate transport system substrate-binding protein							P	COG3221		CyCOG_60001141	ko00001!!!ko02000			K02044					gene
1426.0	c_000000000002	147874	149341			Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, permease component (PhnE)		phosphonate transport system permease protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Phosphonate transporter			phosphonate transport system permease protein							P	COG3639		CyCOG_60001105	ko00001!!!ko02000			K02042					gene
139.0	c_000000000001	155690	156818			Replication, recombination and repair	DNA repair exonuclease SbcCD nuclease subunit (SbcD) (PDB:6S85)		DNA repair exonuclease SbcCD nuclease subunit	DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecBC pathway proteins!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>Archaeal homologous recombinant proteins			DNA repair protein SbcD/Mre11							L	COG0420		CyCOG_60002237	ko03400!!!ko03400			K03547					gene
140.0	c_000000000001	156933	159804			General function prediction only	Predicted molibdopterin-dependent oxidoreductase YjgC (YjgC) (PDB:1AA6)		assimilatory nitrate reductase (ferredoxin) precursor	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!Enzymes>>>1. Oxidoreductases>>>1.17  Acting on CH or CH2 groups>>>1.17.1  With NAD+ or NADP+ as acceptor>>>1.17.1.9  formate dehydrogenase			formate dehydrogenase major subunit [EC:1.17.1.9]							R	COG3383		CyCOG_60001877	ko00001!!!ko00001!!!ko01000			K00123					gene
1438.0	c_000000000002	159900	160401			Defense mechanisms	CRISPR-associated protein Csa3, CARF domain (Csa3) (PDB:2WTE) (PUBMED:21093452)	CRISPR-Cas system	hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							V	COG3415	COG3415	CyCOG_60007576	ko00001			K07483					gene
1443.0	c_000000000002	163591	165112			Mobilome: prophages, transposons	Transposase													X	COG4584											gene
1444.0	c_000000000002	166079	166703			Coenzyme transport and metabolism	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	Biotin biosynthesis												H	COG2226	COG2226										gene
154.0	c_000000000001	172803	174174			Mobilome: prophages, transposons	Retron-type reverse transcriptase (YkfC)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.49  RNA-directed DNA polymerase			RNA-directed DNA polymerase [EC:2.7.7.49]							X	COG3344			ko00001!!!ko01000			K00986					gene
1454.0	c_000000000002	176207	176957			Energy production and conversion	Electron transfer flavoprotein, alpha and beta subunits (FixA) (PDB:5OL2)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99982 Energy metabolism			electron transfer flavoprotein beta subunit							C	COG2086			ko00001			K03521					gene
1455.0	c_000000000002	177375	179028			Energy production and conversion!!!Energy production and conversion	Dehydrogenase (flavoprotein) (FixC) (PDB:4OPU)!!!Ferredoxin-like protein FixX (FixX)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.5  Acting on the CH-NH group of donors>>>1.5.5  With a quinone or similar compound as acceptor>>>1.5.5.1  electron-transferring-flavoprotein dehydrogenase			electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]							C!!!C	COG0644!!!COG2440			ko00001!!!ko01000			K00311					gene
169.0	c_000000000001	189904	190537			Transcription	Predicted transcriptional regulator, contains C-terminal CBS domains													K	COG2524											gene
1469.0	c_000000000002	190861	192130			Lipid transport and metabolism	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases (Cfa) (PDB:5Z9O)		cyclopropane fatty acyl phospholipid synthase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.79  cyclopropane-fatty-acyl-phospholipid synthase			cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]							I	COG2230		CyCOG_60009175	ko00001!!!ko01000			K00574					gene
1475.0	c_000000000002	195807	196239			General function prediction only	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family (PDB:2F46)													R	COG3453											gene
1476.0	c_000000000002	196285	197395			Coenzyme transport and metabolism	Protoheme ferro-lyase (ferrochelatase) (HemH) (PDB:1AK1)	Heme biosynthesis	ferrochelatase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>4. Lyases>>>4.98  ATP-independent chelatases>>>4.98.1  Forming coordination complexes>>>4.98.1.1  protoporphyrin ferrochelatase!!!Enzymes>>>4. Lyases>>>4.99  Other lyases>>>4.99.1  Sole sub-subclass for lyases that do not belong in the other subclasses>>>4.99.1.9  coproporphyrin ferrochelatase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Heme biosynthesis, animals and fungi, glycine => heme!!!Heme biosynthesis, plants and bacteria, glutamate => heme!!!Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]							H	COG0276	COG0276	CyCOG_60033476	ko00001!!!ko01000!!!ko01000	M00868!!!M00121!!!M00926	M00868!!!M00121!!!M00926	K01772					gene
1484.0	c_000000000002	201112	202342			Function unknown	Uncharacterized membrane protein YheB, UPF0754 family (YheB)													S	COG4399											gene
1485.0	c_000000000002	202564	203077			Posttranslational modification, protein turnover, chaperones!!!Posttranslational modification, protein turnover, chaperones	Fe-S cluster assembly iron-binding protein IscA (IscA) (PDB:1R94)!!!Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain (NifU) (PDB:2Z51)		Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing			Fe/S biogenesis protein NfuA							O!!!O	COG0316!!!COG0694		CyCOG_60000772	ko00001			K07400					gene
183.0	c_000000000001	209646	210897			Energy production and conversion	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)	Pyruvate oxidation	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00310 Lysine degradation [PATH:ko00310]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00380 Tryptophan metabolism [PATH:ko00380]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.61  dihydrolipoyllysine-residue succinyltransferase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate!!!Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]							C	COG0508	COG0508	CyCOG_60031027	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00009!!!M00011!!!M00032	M00009!!!M00011!!!M00032	K00658					gene
184.0	c_000000000001	210922	213871			Energy production and conversion	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes (SucA) (PDB:2JGD)	TCA cycle		KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.4  With a disulfide as acceptor>>>1.2.4.2  oxoglutarate dehydrogenase (succinyl-transferring)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]							C	COG0567	COG0567		ko00001!!!ko00001!!!ko01000	M00009!!!M00011	M00009!!!M00011	K00164					gene
185.0	c_000000000001	214067	214772			Energy production and conversion	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit (SdhB/FrdB) (PDB:6LUM)	TCA cycle	succinate dehydrogenase subunit B	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.5  With a quinone or related compound as acceptor>>>1.3.5.1  succinate dehydrogenase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; ATP synthesis!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!3-Hydroxypropionate bi-cycle!!!Dicarboxylate-hydroxybutyrate cycle!!!Succinate dehydrogenase, prokaryotes!!!Anoxygenic photosynthesis in green nonsulfur bacteria!!!Anoxygenic photosynthesis in green sulfur bacteria	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]							C	COG0479	COG0479	CyCOG_60002325	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00009!!!M00011!!!M00173!!!M00376!!!M00374!!!M00149!!!M00613!!!M00614	M00009!!!M00011!!!M00173!!!M00376!!!M00374!!!M00149!!!M00613!!!M00614	K00240					gene
