/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-355-B18_HLII-HLVI.fasta	80.0751	363	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/scB245a_518A17_HLII-HLVI.fasta	80.0568	343	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-412-J13_HLII-HLVI.fasta	80.0403	354	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9301_HLII-HLVI.fasta	80.0354	346	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-N08_HLII-HLVI.fasta	80.0339	335	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/SB_HLII-HLVI.fasta	80.0222	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9311_HLII-HLVI.fasta	79.9639	372	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-347-L20_HLII-HLVI.fasta	79.9611	329	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-893-K05_HLII-HLVI.fasta	79.9419	352	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-L23_HLII-HLVI.fasta	79.9081	344	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AS9601_HLII-HLVI.fasta	79.8946	352	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT0604_HLII-HLVI.fasta	79.8877	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-347-G18_HLII-HLVI.fasta	79.8824	334	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT1314_HLII-HLVI.fasta	79.8344	367	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9107_HLII-HLVI.fasta	79.827	343	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9202_HLII-HLVI.fasta	79.8153	355	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9116_HLII-HLVI.fasta	79.791	345	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-K21_HLII-HLVI.fasta	79.7839	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9123_HLII-HLVI.fasta	79.7779	339	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9314_HLII-HLVI.fasta	79.7584	368	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9201_HLII-HLVI.fasta	79.7213	338	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9215_HLII-HLVI.fasta	79.7129	345	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9322_HLII-HLVI.fasta	79.6467	352	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9401_HLII-HLVI.fasta	79.631	359	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9321_HLII-HLVI.fasta	79.5845	358	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-M15_HLII-HLVI.fasta	79.5747	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode01/SQK-NBD114-24_barcode01.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/GP2_HLII-HLVI.fasta	79.4732	362	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MED4_HLI.fasta	99.996	552	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MED1_HLI.fasta	99.9929	552	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/EQPAC1_HLI.fasta	99.9742	551	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-442-D10_HLI.fasta	95.9098	481	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-388-J02_HLI.fasta	95.6304	507	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-679-M23_HLI.fasta	95.2063	506	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-388-E21_HLI.fasta	94.4798	501	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9515_HLI.fasta	86.233	469	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-N10_HLI.fasta	85.7919	445	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-418-M08_HLI.fasta	85.3309	443	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-442-M23_HLI.fasta	84.5611	418	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-363-P06_HLII-HLVI.fasta	80.635	385	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9312_HLII-HLVI.fasta	80.1382	353	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-355-B18_HLII-HLVI.fasta	80.1339	355	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9302_HLII-HLVI.fasta	80.0588	375	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-355-N16_HLII-HLVI.fasta	80.057	341	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-412-J13_HLII-HLVI.fasta	79.976	358	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9311_HLII-HLVI.fasta	79.9722	366	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/SB_HLII-HLVI.fasta	79.9678	366	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9301_HLII-HLVI.fasta	79.9653	345	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/scB245a_518A17_HLII-HLVI.fasta	79.9439	344	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-893-K05_HLII-HLVI.fasta	79.9028	358	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-N08_HLII-HLVI.fasta	79.8878	343	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-347-L20_HLII-HLVI.fasta	79.884	328	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT0604_HLII-HLVI.fasta	79.8755	353	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AS9601_HLII-HLVI.fasta	79.7832	355	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-L23_HLII-HLVI.fasta	79.7559	359	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9314_HLII-HLVI.fasta	79.7314	371	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-K21_HLII-HLVI.fasta	79.7264	354	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9215_HLII-HLVI.fasta	79.7194	343	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-402-M15_HLII-HLVI.fasta	79.7109	337	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9107_HLII-HLVI.fasta	79.6681	346	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/GP2_HLII-HLVI.fasta	79.6504	356	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9322_HLII-HLVI.fasta	79.6452	353	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/AG-347-G18_HLII-HLVI.fasta	79.6434	344	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9321_HLII-HLVI.fasta	79.6312	354	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9116_HLII-HLVI.fasta	79.6193	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9202_HLII-HLVI.fasta	79.6154	365	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9123_HLII-HLVI.fasta	79.6123	349	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT1314_HLII-HLVI.fasta	79.6029	381	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9401_HLII-HLVI.fasta	79.5699	355	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode02/SQK-NBD114-24_barcode02.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MIT9201_HLII-HLVI.fasta	79.5411	350	552
/nobackup1b/users/chisholmlab/nvo/24_allison_methylation/Nanopore/GenomeAssembly-Snakemake/metabat_binning/bins/SQK-NBD114-24_barcode03/SQK-NBD114-24_barcode03.1.fa	/orcd/data/chisholm/002/hstor001/nvo/data/GenomeDB/data/Genomes/MED4_HLI.fasta	99.9968	551	552
