gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
10	c_000000000001	8686	9601			Coenzyme transport and metabolism	NAD kinase (NadK) (PDB:1SUW)		NAD+ kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.23  NAD+ kinase			NAD+ kinase [EC:2.7.1.23]							H	COG0061		CyCOG_60000262	ko00001!!!ko01000			K00858					gene
10.1	c_000000000001	9602	9610																													intergenic
11	c_000000000001	9611	9932			Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K) (NuoK) (PDB:4HE8)	NADH dehydrogenase	NADH dehydrogenase subunit K	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NADH:quinone oxidoreductase, prokaryotes	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]							C	COG0713	COG0713	CyCOG_60000255	ko00001!!!ko01000	M00144	M00144	K00340					gene
12	c_000000000001	9933	10533			Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 6 (chain J) (NuoJ) (PDB:4HE8)	NADH dehydrogenase	NADH dehydrogenase subunit J	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2]							C	COG0839	COG0839	CyCOG_60000281	ko00001!!!ko01000	M00145	M00145	K05578					gene
12.1	c_000000000001	10534	10545																													intergenic
13	c_000000000001	10546	11173			Energy production and conversion	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I) (NuoI) (PDB:1B0P)	NADH dehydrogenase	NAD(P)H-quinone oxidoreductase subunit I	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]							C	COG1143	COG1143	CyCOG_60000114	ko00001!!!ko01000	M00145	M00145	K05580					gene
13.1	c_000000000001	11174	11241																													intergenic
14	c_000000000001	11242	12361			Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 1 (chain H) (NuoH) (PDB:6HUM)	NADH dehydrogenase	NADH dehydrogenase subunit H	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NADH:quinone oxidoreductase, prokaryotes	NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2]							C	COG1005	COG1005	CyCOG_60000168	ko00001!!!ko01000	M00144	M00144	K05572					gene
14.1	c_000000000001	12362	12435																													intergenic
15	c_000000000001	12436	13582			Energy production and conversion	Citrate synthase (GltA) (PDB:3TQG) (PUBMED:25211225)	TCA cycle	citrate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.3  Acyl groups converted into alkyl groups on transfer>>>2.3.3.1  citrate (Si)-synthase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate!!!Glyoxylate cycle!!!Methylaspartate cycle	citrate synthase [EC:2.3.3.1]							C	COG0372	COG0372	CyCOG_60000272	ko00001!!!ko00001!!!ko01000	M00009!!!M00010!!!M00012!!!M00740	M00009!!!M00010!!!M00012!!!M00740	K01647					gene
15.1	c_000000000001	13583	13660																													intergenic
16	c_000000000001	13661	15119						hypothetical protein														CyCOG_60001510									gene
16.1	c_000000000001	15120	15199																													intergenic
17	c_000000000001	15200	15551			Inorganic ion transport and metabolism	Rhodanese-related sulfurtransferase (PspE) (PDB:1TQ1)	Urea cycle	Rhodanese-related sulfurtransferase											P	COG0607	COG0607	CyCOG_60000537									gene
18	c_000000000001	15551	16796			Amino acid transport and metabolism	Tryptophan synthase beta chain (TrpB) (PDB:2DH5)	Aromatic amino acid biosynthesis	tryptophan synthase, beta chain	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.20  tryptophan synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Tryptophan biosynthesis, chorismate => tryptophan	tryptophan synthase beta chain [EC:4.2.1.20]							E	COG0133	COG0133	CyCOG_60000601	ko00001!!!ko00001!!!ko01000	M00023	M00023	K01696					gene
18.1	c_000000000001	16797	16842																													intergenic
19	c_000000000001	16843	17155			Translation, ribosomal structure and biogenesis	Translation initiation factor 1 (eIF-1/SUI1) (SUI1) (PDB:1D1R)	Translation factors	translation initiation factor 1 (eIF-1/SUI1)	Translation factors>>>Eukaryotic type>>>Initiation factors>>>eIF-1			translation initiation factor 1							J	COG0023	COG0023	CyCOG_60000816	ko03012			K03113					gene
19.1	c_000000000001	17156	17197																													intergenic
20	c_000000000001	17198	17825			Inorganic ion transport and metabolism	Adenylylsulfate kinase or related kinase (CysC) (PDB:2GKS)	Cysteine biosynthesis	adenylylsulfate kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.12  gluconokinase	Pathway modules; Energy metabolism; Sulfur metabolism!!!Signature modules; Module set; Metabolic capacity	Assimilatory sulfate reduction, sulfate => H2S!!!Sulfate-sulfur assimilation	adenylylsulfate kinase [EC:2.7.1.25]							P	COG0529	COG0529	CyCOG_60000450	ko00001!!!ko01000	M00176!!!M00616	M00176!!!M00616	K00860					gene
20.1	c_000000000001	17826	17839																													intergenic
21	c_000000000001	17840	18332			Nucleotide transport and metabolism	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase (PurE) (PDB:1D7A)	Purine biosynthesis	5-(carboxyamino)imidazole ribonucleotide mutase	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.18  5-(carboxyamino)imidazole ribonucleotide mutase	Pathway modules; Nucleotide metabolism; Purine metabolism	De novo purine biosynthesis, PRPP + glutamine => IMP	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]							F	COG0041	COG0041	CyCOG_60000425	ko00001!!!ko01000	M00048	M00048	K01588					gene
21.1	c_000000000001	18333	18467																													intergenic
22	c_000000000001	18468	19170			Coenzyme transport and metabolism	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)	Ubiquinone biosynthesis	Mg-protoporphyrin IX methyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.11  magnesium protoporphyrin IX methyltransferase			magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]							H	COG2227	COG2227	CyCOG_60000222	ko00001!!!ko01000			K03428					gene
23	c_000000000001	19171	19900			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)		two component transcriptional regulator, LuxR family											T!!!K	COG2197		CyCOG_60000171									gene
23.1	c_000000000001	19901	19955																													intergenic
24	c_000000000001	19956	21105			Amino acid transport and metabolism	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family (NifS) (PDB:4IXO) (PUBMED:22773787;25825430)		cysteine desulfurase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>04122 Sulfur relay system [PATH:ko04122]!!!Enzymes>>>2. Transferases>>>2.8  Transferring sulfur-containing groups>>>2.8.1  Sulfurtransferases>>>2.8.1.7  cysteine desulfurase!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Thiolation factors!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Thiolation factors!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis!!!Prokaryotic defense system>>>DNA phosphothiolation system>>>Sulfur modification proteins			cysteine desulfurase [EC:2.8.1.7]							E	COG1104		CyCOG_60000017	ko00001!!!ko00001!!!ko01000!!!ko03016!!!ko03016!!!ko03029!!!ko02048			K04487					gene
24.1	c_000000000001	21106	21112																													intergenic
25	c_000000000001	21113	22016			Translation, ribosomal structure and biogenesis	16S rRNA C1402 N4-methylase RsmH (RmsH) (PDB:1M6Y)	16S rRNA modification	16S rRNA (cytosine1402-N4)-methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.-!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors			16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]							J	COG0275	COG0275	CyCOG_60000148	ko01000!!!ko03029			K03438					gene
25.1	c_000000000001	22017	22053																													intergenic
26	c_000000000001	22054	23242			Energy production and conversion	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D) (NuoD) (PDB:2FUG)	NADH dehydrogenase	NADH dehydrogenase subunit D	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NADH:quinone oxidoreductase, prokaryotes	NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2]							C	COG0649	COG0649	CyCOG_60000189	ko00001!!!ko01000	M00144	M00144	K05579					gene
26.1	c_000000000001	23243	23249																													intergenic
27	c_000000000001	23250	23703			Lipid transport and metabolism	Acyl-CoA thioesterase FadM (FadM) (PDB:2FUJ)	Menaquinone biosynthesis	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.2  Thioester hydrolases>>>3.1.2.28  1,4-dihydroxy-2-naphthoyl-CoA hydrolase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]							I	COG0824	COG0824	CyCOG_60000299	ko00001!!!ko01000	M00932	M00932	K12073					gene
27.1	c_000000000001	23704	23715																													intergenic
28	c_000000000001	23716	24922			Lipid transport and metabolism	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming) (MenE/FadK) (PDB:5EY9) (PUBMED:25151136;27455459)	Menaquinone biosynthesis	O-succinylbenzoic acid--CoA ligase											I	COG0318	COG0318	CyCOG_60000195									gene
29	c_000000000001	24918	25884			Cell wall/membrane/envelope biogenesis!!!General function prediction only	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily (RspA) (PDB:1BKH)	Non-phosphorylated Entner-Doudoroff pathway	O-succinylbenzoate synthase											M!!!R	COG4948	COG4948	CyCOG_60000270									gene
30	c_000000000001	25880	26798			Coenzyme transport and metabolism	1,4-dihydroxy-2-naphthoate polyprenyltransferase (MenA)	Menaquinone biosynthesis	1,4-dihydroxy-2-naphthoate octaprenyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.130  2-carboxy-1,4-naphthoquinone phytyltransferase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	2-carboxy-1,4-naphthoquinone phytyltransferase [EC:2.5.1.130]							H	COG1575	COG1575	CyCOG_60000409	ko00001!!!ko01000	M00932	M00932	K23094					gene
30.1	c_000000000001	26799	26898																													intergenic
31	c_000000000001	26899	28297			Coenzyme transport and metabolism!!!Secondary metabolites biosynthesis, transport and catabolism	Isochorismate synthase EntC (MenF) (PDB:5JXZ)	Menaquinone biosynthesis	isochorismate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.85  aminodeoxychorismate synthase!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.38  aminodeoxychorismate lyase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class IV	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol!!!Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	menaquinone-specific isochorismate synthase [EC:5.4.4.2]							H!!!Q	COG1169	COG1169	CyCOG_60001477	ko00001!!!ko01000!!!ko01000!!!ko01007	M00116!!!M00932	M00116!!!M00932	K02552					gene
32	c_000000000001	28289	29213			Amino acid transport and metabolism!!!Coenzyme transport and metabolism!!!Translation, ribosomal structure and biogenesis!!!Secondary metabolites biosynthesis, transport and catabolism	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily (LysX) (PDB:1GLV)	Lysine biosynthesis	glutathione synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.2  Acid-D-amino-acid ligases (peptide synthases)>>>6.3.2.3  glutathione synthase	Pathway modules; Amino acid metabolism; Other amino acid metabolism	Glutathione biosynthesis, glutamate => glutathione	glutathione synthase [EC:6.3.2.3]							E!!!H!!!J!!!Q	COG0189	COG0189	CyCOG_60000259	ko00001!!!ko00001!!!ko01000	M00118	M00118	K01920					gene
32.1	c_000000000001	29214	29217																													intergenic
33	c_000000000001	29218	29473			Posttranslational modification, protein turnover, chaperones	Glutaredoxin (GrxC) (PDB:1AAZ)		glutaredoxin 3	Chaperones and folding catalysts>>>Protein folding catalysts>>>Protein disulfide isomerase			glutaredoxin 3							O	COG0695		CyCOG_60000419	ko03110			K03676					gene
33.1	c_000000000001	29474	29606																													intergenic
34	c_000000000001	29607	30672			Translation, ribosomal structure and biogenesis	Protein chain release factor PrfB (PrfB) (PDB:1GQE)	Translation factors	bacterial peptide chain release factor 2 (bRF-2)	Translation factors>>>Prokaryotic type>>>Release factors			peptide chain release factor 2							J	COG1186	COG1186	CyCOG_60000219	ko03012			K02836					gene
34.1	c_000000000001	30673	30675																													intergenic
35	c_000000000001	30676	30859						Protein of unknown function (DUF3285)														CyCOG_60000462									gene
35.1	c_000000000001	30860	30865																													intergenic
36	c_000000000001	30866	31409		UPF0054	Translation, ribosomal structure and biogenesis	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme (YbeY) (PDB:1XM5) (PUBMED:17407324;23543739)	16S rRNA modification	probable rRNA maturation factor	Ribosome biogenesis>>>Prokaryotic type>>>Other maturation factors			probable rRNA maturation factor						PF02130.17	J	COG0319	COG0319	CyCOG_60000209	ko03009			K07042					gene
36.1	c_000000000001	31410	31430																													intergenic
37	c_000000000001	31431	31848			Lipid transport and metabolism	Diacylglycerol kinase (DgkA) (PDB:2KDC)		diacylglycerol kinase (ATP)	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.66  undecaprenol kinase			undecaprenol kinase [EC:2.7.1.66]							I	COG0818		CyCOG_60000253	ko00001!!!ko01000			K00887					gene
37.1	c_000000000001	31849	31854																													intergenic
38	c_000000000001	31855	32452			Amino acid transport and metabolism!!!Coenzyme transport and metabolism	Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase) (PabA) (PDB:1I1Q)	Aromatic amino acid biosynthesis	anthranilate synthase, component II	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00405 Phenazine biosynthesis [PATH:ko00405]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.27  anthranilate synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Tryptophan biosynthesis, chorismate => tryptophan	anthranilate synthase component II [EC:4.1.3.27]							E!!!H	COG0512	COG0512	CyCOG_60000257	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00023	M00023	K01658					gene
38.1	c_000000000001	32453	32472																													intergenic
39	c_000000000001	32473	33202			Carbohydrate transport and metabolism	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily (UlaG) (PDB:2WYM)		L-ascorbate metabolism protein UlaG, beta-lactamase superfamily											G	COG2220		CyCOG_60001222									gene
40	c_000000000001	33198	34308			Amino acid transport and metabolism	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N)	Cobalamine/B12 biosynthesis	histidinol-phosphate aminotransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.117  L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class I	Pathway modules; Amino acid metabolism; Histidine metabolism	Histidine biosynthesis, PRPP => histidine	histidinol-phosphate aminotransferase [EC:2.6.1.9]							E	COG0079	COG0079	CyCOG_60000156	ko00001!!!ko01000!!!ko01007	M00026	M00026	K00817					gene
