gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
7	c_000000000001	12270	12861			Coenzyme transport and metabolism	GTP cyclohydrolase I (FolE) (PDB:1A8R) (PUBMED:19767425;30692671)	Folate biosynthesis	GTP cyclohydrolase I	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.16  GTP cyclohydrolase I	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Tetrahydrofolate biosynthesis, GTP => THF!!!Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF!!!Tetrahydrobiopterin biosynthesis, GTP => BH4!!!L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	GTP cyclohydrolase IA [EC:3.5.4.16]							H	COG0302	COG0302	CyCOG_60000930	ko00001!!!ko01000	M00126!!!M00841!!!M00842!!!M00843	M00126!!!M00841!!!M00842!!!M00843	K01495					gene
7.1	c_000000000001	12862	12923																													intergenic
8	c_000000000001	12924	13317			Inorganic ion transport and metabolism	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport (ApaG) (PDB:1TZA)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others			ApaG protein							P	COG2967			ko00001			K06195					gene
8.1	c_000000000001	13318	13530																													intergenic
9	c_000000000001	13531	14734			Amino acid transport and metabolism	Cystathionine beta-lyase/cystathionine gamma-synthase (MetC) (PDB:1CL1)	Methionine biosynthesis	cystathionine gamma-synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.-			O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]							E	COG0626	COG0626	CyCOG_60000698	ko00001!!!ko00001!!!ko01000			K10764					gene
9.1	c_000000000001	14735	15117																													intergenic
10	c_000000000001	15118	15892			Function unknown	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family (TVP38) (PUBMED:20889782)		Pyruvate/2-oxoglutarate dehydrogenase complex dihydrolipoamidedehydrogenase (E3) component and related enzyme											S	COG0398		CyCOG_60013122									gene
11	c_000000000001	15888	17316			Energy production and conversion	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	Glycine cleavagePyruvate oxidation	Pyruvate/2-oxoglutarate dehydrogenase complex dihydrolipoamidedehydrogenase (E3) component and related enzyme											C	COG1249	COG1249	CyCOG_60013122									gene
11.1	c_000000000001	17317	17383																													intergenic
12	c_000000000001	17384	18845			Signal transduction mechanisms	Signal transduction histidine kinase (BaeS) (PDB:1JOY)		histidine kinase											T	COG0642		CyCOG_60001747									gene
12.1	c_000000000001	18846	19024																													intergenic
13	c_000000000001	19025	19631			Replication, recombination and repair	3-methyladenine DNA glycosylase Tag (Tag) (PDB:1LMZ)		DNA-3-methyladenine glycosylase I	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03410 Base excision repair [PATH:ko03410]!!!Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.2  Hydrolysing N-glycosyl compounds>>>3.2.2.20  DNA-3-methyladenine glycosylase I!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>BER (base exicision repair)>>>DNA glycosylases			DNA-3-methyladenine glycosylase I [EC:3.2.2.20]							L	COG2818		CyCOG_60033007	ko00001!!!ko01000!!!ko03400			K01246					gene
13.1	c_000000000001	19632	19661																													intergenic
14	c_000000000001	19662	19950			Secondary metabolites biosynthesis, transport and catabolism!!!General function prediction only	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis (YciI) (PDB:1MWQ) (PUBMED:15779043;23955343)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00071 Fatty acid degradation [PATH:ko00071]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00280 Valine, leucine and isoleucine degradation [PATH:ko00280]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.8  With a flavin as acceptor>>>1.3.8.5  short-chain 2-methylacyl-CoA dehydrogenase			uncharacterized protein							Q!!!R	COG2350			ko00001!!!ko00001!!!ko01000			K09780					gene
14.1	c_000000000001	19951	19964																													intergenic
15	c_000000000001	19965	20571			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)			Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family			TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon							K	COG1309			ko03000			K16137					gene
15.1	c_000000000001	20572	20756																													intergenic
16	c_000000000001	20757	22224			Inorganic ion transport and metabolism	Trk-type K+ transport system, membrane component (TrkG) (PDB:3PJZ)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			trk/ktr system potassium uptake protein							P	COG0168			ko02000			K03498					gene
16.1	c_000000000001	22225	22428																													intergenic
17	c_000000000001	22429	23419			Nucleotide transport and metabolism	Formyltetrahydrofolate hydrolase (PurU) (PDB:3O1L)	Purine biosynthesis	formyltetrahydrofolate deformylase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00670 One carbon pool by folate [PATH:ko00670]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.10  formyltetrahydrofolate deformylase			formyltetrahydrofolate deformylase [EC:3.5.1.10]							F	COG0788	COG0788	CyCOG_60000678	ko00001!!!ko00001!!!ko01000			K01433					gene
17.1	c_000000000001	23420	23648																													intergenic
18	c_000000000001	23649	25086			Signal transduction mechanisms	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)		diguanylate cyclase											T	COG2199		CyCOG_60014302									gene
18.1	c_000000000001	25087	25156																													intergenic
19	c_000000000001	25157	26165			Amino acid transport and metabolism	Aspartate-semialdehyde dehydrogenase (Asd) (PDB:1BRM)	Lysine biosynthesis	aspartate semialdehyde dehydrogenase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00261 Monobactam biosynthesis [PATH:ko00261]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.1  With NAD+ or NADP+ as acceptor>>>1.2.1.11  aspartate-semialdehyde dehydrogenase	Pathway modules; Amino acid metabolism; Serine and threonine metabolism!!!Pathway modules; Amino acid metabolism; Serine and threonine metabolism!!!Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism	Threonine biosynthesis, aspartate => homoserine => threonine!!!Ectoine biosynthesis, aspartate => ectoine!!!Methionine biosynthesis, aspartate => homoserine => methionine!!!Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine!!!Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine!!!Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine!!!Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]							E	COG0136	COG0136	CyCOG_60000158	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00018!!!M00033!!!M00017!!!M00016!!!M00525!!!M00526!!!M00527	M00018!!!M00033!!!M00017!!!M00016!!!M00525!!!M00526!!!M00527	K00133					gene
19.1	c_000000000001	26166	26741																													intergenic
21	c_000000000001	26742	28161			Inorganic ion transport and metabolism	Trk-type K+ transport system, membrane component (TrkG) (PDB:3PJZ)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			trk/ktr system potassium uptake protein							P	COG0168			ko02000			K03498					gene
21.1	c_000000000001	28162	28428																													intergenic
22	c_000000000001	28429	29146			Replication, recombination and repair	Endonuclease YncB, thermonuclease family (YncB)													L	COG1525											gene
23	c_000000000001	29130	30498			Function unknown	PepSY-associated TM region (PiuB) (PUBMED:15124630)													S	COG3182											gene
24	c_000000000001	30497	32879			Inorganic ion transport and metabolism	Outer membrane receptor for monomeric catechols (Fiu)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			iron complex outermembrane recepter protein							P	COG4774			ko02000			K02014					gene
24.1	c_000000000001	32880	33081																													intergenic
25	c_000000000001	33082	34120			Inorganic ion transport and metabolism!!!Signal transduction mechanisms	Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport (FecR) (PDB:5CAM)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]			transmembrane sensor							P!!!T	COG3712			ko00001			K07165					gene
25.1	c_000000000001	34121	34237																													intergenic
27	c_000000000001	34238	34802			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase		Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595		ko03021			K03088					gene
27.1	c_000000000001	34803	35127																													intergenic
28	c_000000000001	35128	36292			Carbohydrate transport and metabolism	Glucose/arabinose dehydrogenase, beta-propeller fold (YliI) (PDB:1C9U)													G	COG2133											gene
28.1	c_000000000001	36293	36352																													intergenic
29	c_000000000001	36353	36833			Nucleotide transport and metabolism	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein (Apt) (PDB:1QB7)	Purine salvage	Hypoxanthine phosphoribosyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.22  xanthine phosphoribosyltransferase			xanthine phosphoribosyltransferase [EC:2.4.2.22]							F	COG0503	COG0503	CyCOG_60001349	ko00001!!!ko01000			K00769					gene
29.1	c_000000000001	36834	37043																													intergenic
30	c_000000000001	37044	38568			Cell wall/membrane/envelope biogenesis!!!Cell motility!!!Extracellular structures	ADP-heptose:LPS heptosyltransferase (RfaF) (PDB:1PSW)!!!Type IV pilus assembly protein PilF/PilW (PilF) (PDB:2VQ2) (PUBMED:16403447)		Tetratricopeptide repeat-containing protein											M!!!N!!!W	COG0859!!!COG3063		CyCOG_60001259									gene
30.1	c_000000000001	38569	39132																													intergenic
31	c_000000000001	39133	40792			Signal transduction mechanisms	Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7)		Methyl-accepting chemotaxis protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!Bacterial motility proteins>>>Flagellar system>>>Chemotaxis proteins>>>MCPs			methyl-accepting chemotaxis protein							T	COG0840		CyCOG_60013478	ko00001!!!ko00001!!!ko02035			K03406					gene
31.1	c_000000000001	40793	40873																													intergenic
32	c_000000000001	40874	41303			General function prediction only	Predicted N-acyltransferase, GNAT family (ElaA) (PDB:1XEB)		Acetyltransferase (GNAT) domain-containing protein											R	COG2153		CyCOG_60024507									gene
32.1	c_000000000001	41304	41311																													intergenic
33	c_000000000001	41312	42872			Coenzyme transport and metabolism!!!Signal transduction mechanisms	Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family (AarF) (PDB:4PED)	Ubiquinone biosynthesis	Predicted unusual protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99987 Cofactor metabolism			ubiquinone biosynthesis protein							H!!!T	COG0661	COG0661	CyCOG_60000231	ko00001			K03688					gene
33.1	c_000000000001	42873	42882																													intergenic
34	c_000000000001	42883	43564			Coenzyme transport and metabolism	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	Biotin biosynthesis	demethylmenaquinone methyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.163  demethylmenaquinone methyltransferase!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.201  2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol!!!Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]							H	COG2226	COG2226	CyCOG_60022850	ko00001!!!ko01000!!!ko01000	M00117!!!M00116	M00117!!!M00116	K03183					gene
34.1	c_000000000001	43565	43800																													intergenic
35	c_000000000001	43801	44446			Amino acid transport and metabolism	Phosphoribosylanthranilate isomerase (TrpF) (PDB:1DL3)	Aromatic amino acid biosynthesis	phosphoribosylanthranilate isomerase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.24  phosphoribosylanthranilate isomerase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Tryptophan biosynthesis, chorismate => tryptophan	phosphoribosylanthranilate isomerase [EC:5.3.1.24]							E	COG0135	COG0135	CyCOG_60001084	ko00001!!!ko01000	M00023	M00023	K01817					gene
35.1	c_000000000001	44447	44509																													intergenic
36	c_000000000001	44510	45527			Signal transduction mechanisms	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9)		voltage-gated potassium channel	Transporters>>>Other transporters>>>Pores ion channels [TC:1]			voltage-gated potassium channel							T	COG0664		CyCOG_60001874	ko02000			K10716					gene
36.1	c_000000000001	45528	45777																													intergenic
37	c_000000000001	45778	48001			Amino acid transport and metabolism!!!Coenzyme transport and metabolism!!!Amino acid transport and metabolism!!!Coenzyme transport and metabolism	Anthranilate/para-aminobenzoate synthases component I (TrpE) (PDB:1I1Q)!!!Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase) (PabA) (PDB:1I1Q)	Aromatic amino acid biosynthesis!!!Aromatic amino acid biosynthesis	anthranilate synthase, component I	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.27  anthranilate synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Tryptophan biosynthesis, chorismate => tryptophan	anthranilate synthase [EC:4.1.3.27]							E!!!H!!!E!!!H	COG0147!!!COG0512	COG0147!!!COG0512	CyCOG_60000202	ko00001!!!ko01000	M00023	M00023	K13503					gene
37.1	c_000000000001	48002	48126																													intergenic
38	c_000000000001	48127	48745			Translation, ribosomal structure and biogenesis	tRNA G18 (ribose-2'-O)-methylase SpoU (SpoU) (PDB:1GZ0)	tRNA modification	tRNA (guanosine-2'-O-)-methyltransferase											J	COG0566	COG0566	CyCOG_60000619									gene
38.1	c_000000000001	48746	49010																													intergenic
39	c_000000000001	49011	49209			Function unknown	Uncharacterized conserved protein YjbJ, UPF0337 family (yjbJ) (PDB:1RYK)		hypothetical protein											S	COG3237		CyCOG_60029612									gene
39.1	c_000000000001	49210	49329																													intergenic
40	c_000000000001	49330	49537			General function prediction only	Predicted Fe-S protein YdhL, DUF1289 family (YdhL)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							R	COG3313			ko00001			K06938					gene
40.1	c_000000000001	49538	49611																													intergenic
41	c_000000000001	49612	50032			Inorganic ion transport and metabolism	Putative heme iron utilization protein, contains PNPOx domain (HugZ) (PDB:1VL7)			KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.99  Miscellaneous>>>1.14.99.58  heme oxygenase (biliverdin-IX-beta and delta-forming)			heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]							P	COG0748			ko00001!!!ko01000			K07226					gene
41.1	c_000000000001	50033	50240																													intergenic
42	c_000000000001	50241	51867			Energy production and conversion	Phosphoenolpyruvate carboxykinase, ATP-dependent (PckA) (PDB:1AQ2)	Gluconeogenesis		KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.49  phosphoenolpyruvate carboxykinase (ATP)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation	Gluconeogenesis, oxaloacetate => fructose-6P!!!C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]							C	COG1866	COG1866		ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00003!!!M00170	M00003!!!M00170	K01610					gene
42.1	c_000000000001	51868	52418																													intergenic
44	c_000000000001	52419	54105			Signal transduction mechanisms	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant) (EAL) (PDB:2BAS)		diguanylate cyclase	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Cell cycle family [OT]!!!Two-component system>>>Cell cycle family>>>PleC-PleD (cell fate control)			cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF							T	COG2200		CyCOG_60008733	ko00001!!!ko00001!!!ko01000!!!ko01001!!!ko02022			K13593					gene
44.1	c_000000000001	54106	54531																													intergenic
45	c_000000000001	54532	55231			Coenzyme transport and metabolism	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only			putative hydrolase of the HAD superfamily							H	COG1011			ko00001			K07025					gene
45.1	c_000000000001	55232	55421																													intergenic
46	c_000000000001	55422	56268			Amino acid transport and metabolism	Tetrahydrodipicolinate N-succinyltransferase (DapD) (PDB:3BXY)	Lysine biosynthesis	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.117  2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	Pathway modules; Amino acid metabolism; Lysine metabolism	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]							E	COG2171	COG2171	CyCOG_60016675	ko00001!!!ko01000	M00016	M00016	K00674					gene
46.1	c_000000000001	56269	56410																													intergenic
47	c_000000000001	56411	57557			Amino acid transport and metabolism	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2)	Arginine biosynthesis	succinyldiaminopimelate desuccinylase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.18  succinyl-diaminopimelate desuccinylase!!!Peptidases and inhibitors>>>Metallo peptidases>>>Family M20	Pathway modules; Amino acid metabolism; Lysine metabolism	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]							E	COG0624	COG0624	CyCOG_60017041	ko00001!!!ko01000!!!ko01002	M00016	M00016	K01439					gene
47.1	c_000000000001	57558	57576																													intergenic
48	c_000000000001	57577	58684			General function prediction only	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX (PiuC) (PDB:3DKQ)													R	COG3128											gene
48.1	c_000000000001	58685	58690																													intergenic
49	c_000000000001	58691	59393			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)			Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family			TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon							K	COG1309			ko03000			K16137					gene
49.1	c_000000000001	59394	59562																													intergenic
