gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
9	c_000000000001	16675	18682			Inorganic ion transport and metabolism	ABC-type Fe3+-siderophore transport system, permease component (FepD) (PDB:2NQ2)		iron complex transport system permease protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Ferric hydroxamate transporter			ferric hydroxamate transport system permease protein							P	COG0609		CyCOG_60002800	ko00001!!!ko02000			K23228					gene
10	c_000000000001	18678	19623			Inorganic ion transport and metabolism	ABC-type Fe3+-hydroxamate transport system, periplasmic component (FepB) (PDB:1ESZ)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Ferric hydroxamate transporter			ferric hydroxamate transport system substrate-binding protein							P	COG0614			ko00001!!!ko02000			K23227					gene
10.1	c_000000000001	19624	19636																													intergenic
11	c_000000000001	19637	20435			Inorganic ion transport and metabolism!!!Coenzyme transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component (FepC) (PDB:2NQ2)		iron complex transport system ATP-binding protein	Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Iron complex transporter			iron complex transport system ATP-binding protein [EC:7.2.2.-]							P!!!H	COG1120		CyCOG_60004907	ko02000			K02013					gene
11.1	c_000000000001	20436	20532																													intergenic
12	c_000000000001	20533	22993			Inorganic ion transport and metabolism	Outer membrane receptor for monomeric catechols (Fiu)		hemoglobin/transferrin/lactoferrin receptor protein	Transporters>>>Other transporters>>>Pores ion channels [TC:1]			iron complex outermembrane recepter protein							P	COG4774		CyCOG_60002762	ko02000			K02014					gene
12.1	c_000000000001	22994	23174																													intergenic
13	c_000000000001	23175	24219			Inorganic ion transport and metabolism!!!Signal transduction mechanisms	Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport (FecR) (PDB:5CAM)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]			transmembrane sensor							P!!!T	COG3712			ko00001			K07165					gene
13.1	c_000000000001	24220	24312																													intergenic
14	c_000000000001	24313	24829			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase		Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595		ko03021			K03088					gene
14.1	c_000000000001	24830	26706																													intergenic
17	c_000000000001	26707	27523			Cell motility	Flagellin and related hook-associated protein FlgL (FlgL) (PDB:1IO1)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Filament			flagellin							N	COG1344			ko00001!!!ko00001!!!ko02035			K02406					gene
17.1	c_000000000001	27524	27600																													intergenic
18	c_000000000001	27601	29290			Cell motility	Flagellar capping protein FliD (FliD) (PDB:5FHY)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Filament			flagellar hook-associated protein 2							N	COG1345			ko00001!!!ko02035			K02407					gene
19	c_000000000001	29282	29753							KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Filament			flagellar secretion chaperone FliS											ko00001!!!ko02035			K02422					gene
19.1	c_000000000001	29754	29759																													intergenic
20	c_000000000001	29760	30372			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma factor, sigma-70 family	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004028	ko03021			K03088					gene
20.1	c_000000000001	30373	31780																													intergenic
23	c_000000000001	31781	32477			Cell motility	Flagellar hook-capping protein FlgD (FlgD) (PDB:6IEF)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Rod and hook			flagellar basal-body rod modification protein FlgD							N	COG1843			ko00001!!!ko02035			K02389					gene
23.1	c_000000000001	32478	32493																													intergenic
24	c_000000000001	32494	33790			Cell motility	Flagellar hook protein FlgE (FlgE) (PDB:3A69)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Rod and hook			flagellar hook protein FlgE							N	COG1749			ko00001!!!ko02035			K02390					gene
24.1	c_000000000001	33791	34269																													intergenic
26	c_000000000001	34270	35992			Cell motility	Flagellar hook-associated protein FlgK (FlgK) (PDB:2D4Y)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Rod and hook			flagellar hook-associated protein 1							N	COG1256			ko00001!!!ko02035			K02396					gene
26.1	c_000000000001	35993	36003																													intergenic
27	c_000000000001	36004	36916			Cell motility	Flagellin and related hook-associated protein FlgL (FlgL) (PDB:1IO1)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Filament			flagellar hook-associated protein 3 FlgL							N	COG1344			ko00001!!!ko00001!!!ko02035			K02397					gene
27.1	c_000000000001	36917	37344																													intergenic
28	c_000000000001	37345	38782			Cell wall/membrane/envelope biogenesis	Outer membrane protein TolC (TolC) (PDB:1EK9)													M	COG1538											gene
28.1	c_000000000001	38783	38795																													intergenic
29	c_000000000001	38796	40779			Defense mechanisms!!!Cell wall/membrane/envelope biogenesis	ABC-type antimicrobial peptide transport system, permease component (SalY)!!!ABC-type lipoprotein export system, ATPase component (LolD) (PDB:5GKO)		putative ABC transport system ATP-binding protein	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Putative ABC transporter			macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]							V!!!M	COG0577!!!COG1136		CyCOG_60000133	ko02000			K05685					gene
29.1	c_000000000001	40780	40780																													intergenic
30	c_000000000001	40781	42038			Cell wall/membrane/envelope biogenesis!!!Defense mechanisms	Multidrug efflux pump subunit AcrA (membrane-fusion protein) (AcrA) (PDB:1T5E)		HlyD family secretion protein	Transporters>>>Other transporters>>>Accessory factors involved in transport [TC:8]			membrane fusion protein, macrolide-specific efflux system							M!!!V	COG0845		CyCOG_60001023	ko02000			K13888					gene
30.1	c_000000000001	42039	42170																													intergenic
31	c_000000000001	42171	42900			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)		two component transcriptional regulator, winged helix family	Two-component system>>>OmpR family>>>Unclassified			two-component system, OmpR family, response regulator CpxR							T!!!K	COG0745		CyCOG_60000006	ko02022			K07662					gene
32	c_000000000001	42896	44246			Signal transduction mechanisms	Signal transduction histidine kinase (BaeS) (PDB:1JOY)		Signal transduction histidine kinase											T	COG0642		CyCOG_60004240									gene
32.1	c_000000000001	44247	44881																													intergenic
33	c_000000000001	44882	45470			Cell wall/membrane/envelope biogenesis!!!General function prediction only	Penicillin V acylase or related amidase, Ntn superfamily (YxeI) (PDB:2BJF)		choloylglycine hydrolase											M!!!R	COG3049		CyCOG_60004494									gene
33.1	c_000000000001	45471	45627																													intergenic
34	c_000000000001	45628	45901			Cell wall/membrane/envelope biogenesis!!!General function prediction only	Penicillin V acylase or related amidase, Ntn superfamily (YxeI) (PDB:2BJF)													M!!!R	COG3049											gene
34.1	c_000000000001	45902	48109																													intergenic
37	c_000000000001	48110	48428			Transcription	DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)		transcriptional regulator, ArsR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>ArsR family			ArsR family transcriptional regulator, virulence genes transcriptional regulator							K	COG0640		CyCOG_60001390	ko03000			K22042					gene
37.1	c_000000000001	48429	48892																													intergenic
38	c_000000000001	48893	49823			Secondary metabolites biosynthesis, transport and catabolism	Acetoin utilization deacetylase AcuC or a related deacetylase (AcuC) (PDB:1C3P)		Acetoin utilization deacetylase AcuC											Q	COG0123		CyCOG_60002662									gene
38.1	c_000000000001	49824	49963																													intergenic
39	c_000000000001	49964	50228			Replication, recombination and repair	Exonuclease VII small subunit (XseB) (PDB:1VP7)		Exodeoxyribonuclease VII small subunit	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.11  Exodeoxyribonucleases producing 5'-phosphomonoesters>>>3.1.11.6  exodeoxyribonuclease VII!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>MMR (mismatch excision repair)>>>DNA exonucleases			exodeoxyribonuclease VII small subunit [EC:3.1.11.6]							L	COG1722		CyCOG_60001680	ko00001!!!ko01000!!!ko03400			K03602					gene
39.1	c_000000000001	50229	50244																													intergenic
40	c_000000000001	50245	51139			Coenzyme transport and metabolism	Geranylgeranyl pyrophosphate synthase (IspA) (PDB:2AZJ)	Isoprenoid biosynthesis	farnesyl-diphosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.1  dimethylallyltranstransferase!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.10  (2E,6E)-farnesyl diphosphate synthase!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.29  geranylgeranyl diphosphate synthase!!!Prenyltransferases>>>Terpene biosynthesis>>>Prenyl diphosphate synthase	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis!!!Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	C10-C20 isoprenoid biosynthesis, bacteria!!!C10-C20 isoprenoid biosynthesis, plants	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]							H	COG0142	COG0142	CyCOG_60000867	ko00001!!!ko01000!!!ko01000!!!ko01000!!!ko01006	M00364!!!M00366	M00364!!!M00366	K00795					gene
40.1	c_000000000001	51140	51154																													intergenic
41	c_000000000001	51155	52124			General function prediction only	Predicted dienelactone hydrolase		Predicted dienelactone hydrolase											R	COG4188		CyCOG_60002258									gene
41.1	c_000000000001	52125	52236																													intergenic
42	c_000000000001	52237	54157			Coenzyme transport and metabolism!!!Lipid transport and metabolism	Deoxyxylulose-5-phosphate synthase (Dxs) (PDB:2O1S)	Pyridoxal phosphate biosynthesis	1-deoxy-D-xylulose-5-phosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>2. Transferases>>>2.2  Transferring aldehyde or ketonic groups>>>2.2.1  Transketolases and transaldolases>>>2.2.1.7  1-deoxy-D-xylulose-5-phosphate synthase	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	C5 isoprenoid biosynthesis, non-mevalonate pathway	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]							H!!!I	COG1154	COG1154	CyCOG_60000902	ko00001!!!ko00001!!!ko01000	M00096	M00096	K01662					gene
42.1	c_000000000001	54158	54227																													intergenic
43	c_000000000001	54228	55305						hypothetical protein														CyCOG_60025353									gene
43.1	c_000000000001	55306	55431																													intergenic
44	c_000000000001	55432	57673			Inorganic ion transport and metabolism	Outer membrane receptor for monomeric catechols (Fiu)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			iron complex outermembrane recepter protein							P	COG4774			ko02000			K02014					gene
44.1	c_000000000001	57674	57849																													intergenic
45	c_000000000001	57850	58633			Lipid transport and metabolism	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	Fatty acid biosynthesis	3-oxoacyl-[acyl-carrier-protein] reductase											I	COG1028	COG1028	CyCOG_60000043									gene
45.1	c_000000000001	58634	59788																													intergenic
47	c_000000000001	59789	61331			Lipid transport and metabolism	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming) (MenE/FadK) (PDB:5EY9) (PUBMED:25151136;27455459)	Menaquinone biosynthesis	long-chain acyl-CoA synthetase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00280 Valine, leucine and isoleucine degradation [PATH:ko00280]!!!Enzymes>>>6. Ligases>>>6.2  Forming carbon-sulfur bonds>>>6.2.1  Acid-thiol ligases>>>6.2.1.76  malonate---CoA ligase!!!Enzymes>>>6. Ligases>>>6.2  Forming carbon-sulfur bonds>>>6.2.1  Acid-thiol ligases>>>6.2.1.-			malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.76 6.2.1.-]							I	COG0318	COG0318	CyCOG_60007539	ko00001!!!ko01000!!!ko01000			K18661					gene
47.1	c_000000000001	61332	61339																													intergenic
48	c_000000000001	61340	62657			Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)			KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00410 beta-Alanine metabolism [PATH:ko00410]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04152 AMPK signaling pathway [PATH:ko04152]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.9  malonyl-CoA decarboxylase			malonyl-CoA decarboxylase [EC:4.1.1.9]							G	COG1593			ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000			K01578					gene
49	c_000000000001	62658	63975			Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)		TRAP transporter, DctM subunit	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			C4-dicarboxylate transporter, DctM subunit							G	COG1593		CyCOG_60002163	ko00001!!!ko02000			K11690					gene
49.1	c_000000000001	63976	63986																													intergenic
50	c_000000000001	63987	64686			Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, small permease component YiaM (DctM)													G	COG3090											gene
50.1	c_000000000001	64687	64766																													intergenic
51	c_000000000001	64767	65775			Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP) (PDB:2CEX)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			TRAP-type transport system periplasmic protein							G	COG1638			ko02000			K21395					gene
51.1	c_000000000001	65776	66093																													intergenic
52	c_000000000001	66094	66772			Transcription	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)			Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>GntR family			GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex							K	COG1802			ko03000			K05799					gene
52.1	c_000000000001	66773	66881																													intergenic
53	c_000000000001	66882	67545			Translation, ribosomal structure and biogenesis	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains (YqxC) (PDB:3OPN)		23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.226  23S rRNA (cytidine1920-2'-O)-methyltransferase!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.227  16S rRNA (cytidine1409-2'-O)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>16S rRNA modification factors!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors			23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]							J	COG1189		CyCOG_60000550	ko01000!!!ko01000!!!ko03009!!!ko03009			K06442					gene
53.1	c_000000000001	67546	67575																													intergenic
54	c_000000000001	67576	68005			Signal transduction mechanisms	Heme-binding protein HbpS, GlcG/HbpS family (GlcG) (PDB:2A2L) (PUBMED:19244623;25342754)		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only			glc operon protein GlcG							T	COG3193		CyCOG_60009397	ko00001			K11477					gene
54.1	c_000000000001	68006	68136																													intergenic
55	c_000000000001	68137	69010			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family											K	COG0583		CyCOG_60000237									gene
55.1	c_000000000001	69011	69097																													intergenic
56	c_000000000001	69098	70136			Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only	Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20)		hypothetical protein											G!!!E!!!R	COG0697		CyCOG_60012031									gene
56.1	c_000000000001	70137	70149																													intergenic
57	c_000000000001	70150	70618			Function unknown	Uncharacterized membrane protein													S	COG5528											gene
57.1	c_000000000001	70619	70664																													intergenic
58	c_000000000001	70665	71271			Transcription	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)													K	COG1309											gene
58.1	c_000000000001	71272	71449																													intergenic
59	c_000000000001	71450	72818			Mobilome: prophages, transposons	Transposase, IS1182 family		Transposase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair			transposase							X	COG3666		CyCOG_60008743	ko00001			K07487					gene
59.1	c_000000000001	72819	72960																													intergenic
60	c_000000000001	72961	74056			Energy production and conversion	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family (FadH) (PDB:1BWK)		2,4-dienoyl-CoA reductase											C	COG1902		CyCOG_60006254									gene
60.1	c_000000000001	74057	74364																													intergenic
61	c_000000000001	74365	74869			Posttranslational modification, protein turnover, chaperones	Small heat shock protein IbpA, HSP20 family (IbpA) (PDB:1GME)		HSP20 family protein	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>04141 Protein processing in endoplasmic reticulum [PATH:ko04141]!!!Chaperones and folding catalysts>>>Heat shock proteins>>>HSP20			HSP20 family protein							O	COG0071		CyCOG_60002649	ko00001!!!ko03110			K13993					gene
61.1	c_000000000001	74870	74949																													intergenic
62	c_000000000001	74950	76216			Amino acid transport and metabolism	Cysteine synthase (CysK) (PDB:1FCJ)	Cysteine biosynthesis	cysteine synthase A											E	COG0031	COG0031	CyCOG_60005902									gene
62.1	c_000000000001	76217	76238																													intergenic
63	c_000000000001	76239	76542			Cell motility!!!Intracellular trafficking, secretion, and vesicular transport	Flagellar motor switch/type III secretory pathway protein FliN (FliN) (PDB:1O9Y)			KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02030 Bacterial chemotaxis [PATH:ko02030]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Secretion system>>>Type III secretion system>>>Flagellar export apparatus!!!Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>C ring			flagellar motor switch protein FliN							N!!!U	COG1886			ko00001!!!ko00001!!!ko02044!!!ko02035			K02417					gene
63.1	c_000000000001	76543	76743																													intergenic
