gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
5	c_000000000001	5190	5553			Energy production and conversion	Ferredoxin (Fdx) (PDB:1KRH)		ferredoxin, 2Fe-2S											C	COG0633		CyCOG_60001303									gene
5.1	c_000000000001	5554	5657																													intergenic
6	c_000000000001	5658	5811			Energy production and conversion	Photosystem II reaction center protein M, PsbM (PsbM) (PDB:1S5L) (PUBMED:17935689;17967798;21195048;20558739;25043005)	Photosystem II	photosystem II PsbM protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem II (P680 chlorophyll a) [OT]>>>Other common subunits			photosystem II PsbM protein							C	COG5727	COG5727	CyCOG_60001399	ko00001!!!ko00194			K02714					gene
6.1	c_000000000001	5812	5822																													intergenic
7	c_000000000001	5823	6693			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)		release factor glutamine methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors			release factor glutamine methyltransferase [EC:2.1.1.297]							J	COG2890		CyCOG_60000384	ko01000!!!ko03012!!!ko03012			K02493					gene
7.1	c_000000000001	6694	6712																													intergenic
8	c_000000000001	6713	7298			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC (TsaC) (PDB:1HRU)	tRNA modification	L-threonylcarbamoyladenylate synthase	Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.87  L-threonylcarbamoyladenylate synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>Other maturation factors!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Other tRNA modification factors!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]							J	COG0009	COG0009	CyCOG_60000358	ko01000!!!ko03009!!!ko03016!!!ko03016			K07566					gene
9	c_000000000001	7294	7471						hypothetical protein														CyCOG_60001770									gene
9.1	c_000000000001	7472	7610																													intergenic
10	c_000000000001	7611	7932			Cell cycle control, cell division, chromosome partitioning	Septum formation topological specificity factor MinE (MinE) (PDB:1EV0)		cell division topological specificity factor MinE	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Inhibitors of FtsZ assembly!!!Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins			cell division topological specificity factor							D	COG0851		CyCOG_60000300	ko03036!!!ko04812			K03608					gene
10.1	c_000000000001	7933	7933																													intergenic
11	c_000000000001	7934	8750			Cell cycle control, cell division, chromosome partitioning	Septum site-determining ATPase MinD (MinD) (PDB:4V02)		septum site-determining protein MinD	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Inhibitors of FtsZ assembly!!!Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins			septum site-determining protein MinD							D	COG2894		CyCOG_60000303	ko03036!!!ko04812			K03609					gene
11.1	c_000000000001	8751	8866																													intergenic
12	c_000000000001	8867	9530			Cell cycle control, cell division, chromosome partitioning	Septum site-determining protein MinC (MinC) (PDB:1HF2)		septum site-determining protein MinC	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Inhibitors of FtsZ assembly!!!Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins			septum site-determining protein MinC							D	COG0850		CyCOG_60000613	ko03036!!!ko04812			K03610					gene
13	c_000000000001	9530	10790			General function prediction only	HD superfamily phosphohydrolase (YdhJ) (PDB:2HEK)		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							R	COG1078		CyCOG_60000341	ko00001			K06885					gene
13.1	c_000000000001	10791	10823																													intergenic
14	c_000000000001	10824	12060			Posttranslational modification, protein turnover, chaperones	C-terminal processing protease CtpA/Prc, contains a PDZ domain (CtpA) (PDB:6IQU)		C-terminal processing peptidase-2. Serine peptidase. MEROPS family S41A	Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.21  Serine endopeptidases>>>3.4.21.102  C-terminal processing peptidase!!!Peptidases and inhibitors>>>Serine peptidases>>>Family S41: C-terminal processing peptidase family			carboxyl-terminal processing protease [EC:3.4.21.102]							O	COG0793		CyCOG_60000007	ko01000!!!ko01002			K03797					gene
14.1	c_000000000001	12061	12183																													intergenic
15	c_000000000001	12184	12841			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6							C	COG1290		CyCOG_60000238	ko00001!!!ko00194	M00162	M00162	K02635					gene
15.1	c_000000000001	12842	12882																													intergenic
16	c_000000000001	12883	13366			Energy production and conversion	Cytochrome b6f complex subunit IV, PetD, 17 kd cytochrome b (PetD)		cytochrome b6-f complex subunit 4	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6-f complex subunit 4							C	COG5679		CyCOG_60000283	ko00001!!!ko00194	M00162	M00162	K02637					gene
16.1	c_000000000001	13367	13371																													intergenic
17	c_000000000001	13372	14809			Carbohydrate transport and metabolism	Glycogen debranching enzyme (alpha-1,6-glucosidase) (GDB1) (PDB:5D06)		Alkaline and neutral invertase											G	COG3408		CyCOG_60000230									gene
17.1	c_000000000001	14810	20552																													intergenic
18	c_000000000001	20553	21432			Replication, recombination and repair	Formamidopyrimidine-DNA glycosylase (Nei) (PDB:1EE8)		DNA-(apurinic or apyrimidinic site) lyase	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03410 Base excision repair [PATH:ko03410]!!!Enzymes>>>3. Hydrolases>>>3.2  Glycosylases>>>3.2.2  Hydrolysing N-glycosyl compounds>>>3.2.2.23  DNA-formamidopyrimidine glycosylase!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.99  Other carbon-oxygen lyases>>>4.2.99.18  DNA-(apurinic or apyrimidinic site) lyase!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>BER (base exicision repair)>>>DNA glycosylases			formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]							L	COG0266		CyCOG_60000051	ko00001!!!ko01000!!!ko01000!!!ko03400			K10563					gene
18.1	c_000000000001	21433	21435																													intergenic
19	c_000000000001	21436	21646			Energy production and conversion	Photosystem I reaction center subunit IV, PsaE (PsaE) (PDB:4KT0) (PUBMED:11418848)	Photosystem I	photosystem I subunit 4	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem I (P700 chlorophyll a) [OT]>>>Main subunits	Pathway modules; Energy metabolism; Photosynthesis!!!Signature modules; Module set; Metabolic capacity	Photosystem I!!!Oxygenic photosynthesis in plants and cyanobacteria	photosystem I subunit IV							C	COG5705	COG5705	CyCOG_60000121	ko00001!!!ko00194	M00163!!!M00611	M00163!!!M00611	K02693					gene
19.1	c_000000000001	21647	21725																													intergenic
20	c_000000000001	21726	22488			Cell wall/membrane/envelope biogenesis	LysM repeat (LysM) (PDB:1E0G)		LysM domain-containing protein											M	COG1388		CyCOG_60000204									gene
20.1	c_000000000001	22489	22559																													intergenic
21	c_000000000001	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
21.1	c_000000000001	23953	24070																													intergenic
22	c_000000000001	24071	24653						Rhomboid family protein														CyCOG_60001416									gene
22.1	c_000000000001	24654	24739																													intergenic
23	c_000000000001	24740	25628			Amino acid transport and metabolism	N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)	Arginine biosynthesis	ribosomal-protein-alanine N-acetyltransferase											E	COG1246	COG1246	CyCOG_60001085									gene
23.1	c_000000000001	25629	25722																													intergenic
24	c_000000000001	25723	25978						Protein of unknown function (DUF3104)														CyCOG_60000709									gene
24.1	c_000000000001	25979	26467																													intergenic
25	c_000000000001	26468	26612						hypothetical protein														CyCOG_60002366									gene
25.1	c_000000000001	26613	27024																													intergenic
26	c_000000000001	27025	27415						hypothetical protein														CyCOG_60001359									gene
27	c_000000000001	27411	27921						plastoquinol oxidase immutans	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.10  Acting on diphenols and related substances as donors>>>1.10.3  With oxygen as acceptor>>>1.10.3.11  ubiquinol oxidase (non-electrogenic)			ubiquinol oxidase [EC:1.10.3.11]										CyCOG_60001422	ko00001!!!ko01000			K17893					gene
27.1	c_000000000001	27922	28075																													intergenic
28	c_000000000001	28076	28217						hypothetical protein														CyCOG_60001541									gene
28.1	c_000000000001	28218	28503																													intergenic
29	c_000000000001	28504	28813						hypothetical protein														CyCOG_60000879									gene
29.1	c_000000000001	28814	29104																													intergenic
30	c_000000000001	29105	29303						hypothetical protein														CyCOG_60001622									gene
30.1	c_000000000001	29304	29398																													intergenic
31	c_000000000001	29399	29699						conserved hypothetical protein, TIGR03894 family														CyCOG_60001360									gene
31.1	c_000000000001	29700	29717																													intergenic
32	c_000000000001	29718	29922						hypothetical protein														CyCOG_60001440									gene
32.1	c_000000000001	29923	30036																													intergenic
33	c_000000000001	30037	31567			Secondary metabolites biosynthesis, transport and catabolism	Phytoene dehydrogenase-related protein (PDB:4REP)		Phytoene dehydrogenase-related protein											Q	COG1233		CyCOG_60001415									gene
33.1	c_000000000001	31568	31863																													intergenic
34	c_000000000001	31864	32365						hypothetical protein														CyCOG_60000814									gene
34.1	c_000000000001	32366	32368																													intergenic
35	c_000000000001	32369	32585						nif11-like leader peptide domain-containing protein														CyCOG_60000349									gene
35.1	c_000000000001	32586	32682																													intergenic
36	c_000000000001	32683	33004						hypothetical protein														CyCOG_60001356									gene
36.1	c_000000000001	33005	33012																													intergenic
37	c_000000000001	33013	33421						hypothetical protein														CyCOG_60001252									gene
38	c_000000000001	33410	33701			Intracellular trafficking, secretion, and vesicular transport	Twin-arginine protein secretion pathway components TatA and TatB (TatA) (PDB:2L16)		sec-independent protein translocase protein TatA	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!Secretion system>>>Twin-arginine translocation (Tat) system>>>Twin-arginine translocation (Tat) pathway protein			sec-independent protein translocase protein TatA							U	COG1826		CyCOG_60000513	ko00001!!!ko00001!!!ko02044			K03116					gene
38.1	c_000000000001	33702	34148																													intergenic
39	c_000000000001	34149	34389						hypothetical protein														CyCOG_60001458									gene
39.1	c_000000000001	34390	34406																													intergenic
40	c_000000000001	34407	34569						hypothetical protein														CyCOG_60001811									gene
40.1	c_000000000001	34570	34694																													intergenic
41	c_000000000001	34695	35145			Posttranslational modification, protein turnover, chaperones	Peroxiredoxin (Bcp) (PDB:5IPH)		peroxiredoxin Q/BCP	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.11  Acting on a peroxide as acceptor>>>1.11.1  Peroxidases>>>1.11.1.24  thioredoxin-dependent peroxiredoxin			thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]							O	COG1225		CyCOG_60000815	ko00001!!!ko01000			K03564					gene
41.1	c_000000000001	35146	35188																													intergenic
42	c_000000000001	35189	35489						Protein of unknown function (DUF4090)														CyCOG_60001136									gene
42.1	c_000000000001	35490	35494																													intergenic
43	c_000000000001	35495	35840						hypothetical protein														CyCOG_60001213									gene
43.1	c_000000000001	35841	36065																													intergenic
44	c_000000000001	36066	36306						hypothetical protein														CyCOG_60001258									gene
44.1	c_000000000001	36307	36509																													intergenic
45	c_000000000001	36510	36927			Translation, ribosomal structure and biogenesis	Protein chain release factor PrfB (PrfB) (PDB:1GQE)	Translation factors	ribosome-associated protein	Translation factors>>>Prokaryotic type>>>Release factors			ribosome-associated protein							J	COG1186	COG1186	CyCOG_60001235	ko03012			K15034					gene
45.1	c_000000000001	36928	37032																													intergenic
46	c_000000000001	37033	37282						Protein of unknown function (DUF1651)														CyCOG_60001426									gene
46.1	c_000000000001	37283	37424																													intergenic
47	c_000000000001	37425	37593						hypothetical protein														CyCOG_60001738									gene
47.1	c_000000000001	37594	37783																													intergenic
48	c_000000000001	37784	38045						hypothetical protein														CyCOG_60001967									gene
48.1	c_000000000001	38046	38064																													intergenic
49	c_000000000001	38065	38944			Posttranslational modification, protein turnover, chaperones	Membrane protease YdiL, CAAX protease family (YdiL)		hypothetical protein	Peptidases and inhibitors>>>Glutamic peptidases>>>Family G5: prenyl protease 2 family			CAAX protease family protein							O	COG1266		CyCOG_60000534	ko01002			K07052					gene
49.1	c_000000000001	38945	39016																													intergenic
50	c_000000000001	39017	39851						Glycosyl transferase family 11														CyCOG_60002503									gene
50.1	c_000000000001	39852	39955																													intergenic
51	c_000000000001	39956	40721			Cell wall/membrane/envelope biogenesis	Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)		Glycosyltransferase involved in cell wall bisynthesis											M	COG0463		CyCOG_60002505									gene
51.1	c_000000000001	40722	40781																													intergenic
52	c_000000000001	40782	40935						hypothetical protein														CyCOG_60001691									gene
52.1	c_000000000001	40936	41416																													intergenic
53	c_000000000001	41417	41759			Function unknown	Uncharacterized conserved protein, DUF1330 family		Uncharacterized conserved protein, DUF1330 family											S	COG5470		CyCOG_60000582									gene
53.1	c_000000000001	41760	41970																													intergenic
54	c_000000000001	41971	42160						hypothetical protein														CyCOG_60001689									gene
54.1	c_000000000001	42161	42576																													intergenic
55	c_000000000001	42577	43651			Coenzyme transport and metabolism!!!General function prediction only	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)	Menaquinone biosynthesis	proline iminopeptidase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.11  Aminopeptidases>>>3.4.11.5  prolyl aminopeptidase!!!Peptidases and inhibitors>>>Serine peptidases>>>Family S33			proline iminopeptidase [EC:3.4.11.5]							H!!!R	COG0596	COG0596	CyCOG_60001404	ko00001!!!ko01000!!!ko01002			K01259					gene
55.1	c_000000000001	43652	43682																													intergenic
56	c_000000000001	43683	43857						hypothetical protein														CyCOG_60001411									gene
56.1	c_000000000001	43858	43977																													intergenic
57	c_000000000001	43978	44602			Coenzyme transport and metabolism	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway) (TenA) (PDB:2QCX) (PUBMED:17618314)		thiaminase (transcriptional activator TenA)											H	COG0819		CyCOG_60001529									gene
57.1	c_000000000001	44603	44633																													intergenic
58	c_000000000001	44634	45423			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase											H	COG0351	COG0351	CyCOG_60001475									gene
58.1	c_000000000001	45424	45488																													intergenic
59	c_000000000001	45489	45675						hypothetical protein														CyCOG_60001620									gene
59.1	c_000000000001	45676	45861																													intergenic
60	c_000000000001	45862	46006						hypothetical protein														CyCOG_60001579									gene
60.1	c_000000000001	46007	46408																													intergenic
61	c_000000000001	46409	46874			General function prediction only	Predicted sugar epimerase, cupin superfamily (CFF1) (PDB:1XE7) (PUBMED:15608122)		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							R	COG3542		CyCOG_60001472	ko00001			K09705					gene
61.1	c_000000000001	46875	46894																													intergenic
62	c_000000000001	46895	47282						hypothetical protein														CyCOG_60001532									gene
62.1	c_000000000001	47283	47345																													intergenic
63	c_000000000001	47346	47643						hypothetical protein														CyCOG_60002548									gene
63.1	c_000000000001	47644	47796																													intergenic
64	c_000000000001	47797	48199			Transcription	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)		DNA-binding transcriptional regulator, MarR family											K	COG1846		CyCOG_60002212									gene
64.1	c_000000000001	48200	49330																													intergenic
65	c_000000000001	49331	49514						hypothetical protein														CyCOG_60001424									gene
65.1	c_000000000001	49515	49672																													intergenic
66	c_000000000001	49673	49994						Protein of unknown function (DUF3303)														CyCOG_60000030									gene
66.1	c_000000000001	49995	50044																													intergenic
67	c_000000000001	50045	50423						Predicted peroxiredoxin	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others			uncharacterized protein										CyCOG_60001779	ko00001			K07092					gene
67.1	c_000000000001	50424	50599																													intergenic
68	c_000000000001	50600	51005						Copper binding protein, plastocyanin/azurin family														CyCOG_60001946									gene
68.1	c_000000000001	51006	51008																													intergenic
69	c_000000000001	51009	51159						hypothetical protein														CyCOG_60001976									gene
69.1	c_000000000001	51160	51344																													intergenic
70	c_000000000001	51345	51735			Energy production and conversion	Quinol monooxygenase YgiN (YgiN) (PDB:1R6Y) (PUBMED:15613473)		Quinol monooxygenase YgiN	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.32  (4S)-4-hydroxy-5-phosphooxypentane-2,3-dione isomerase			(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]							C	COG1359		CyCOG_60001445	ko00001!!!ko01000			K11530					gene
70.1	c_000000000001	51736	51759																													intergenic
71	c_000000000001	51760	52069						Protein of unknown function (DUF3303)														CyCOG_60000030									gene
71.1	c_000000000001	52070	52512																													intergenic
72	c_000000000001	52513	52651						hypothetical protein														CyCOG_60003413									gene
72.1	c_000000000001	52652	52965																													intergenic
73	c_000000000001	52966	53110						hypothetical protein														CyCOG_60001452									gene
73.1	c_000000000001	53111	53179																													intergenic
74	c_000000000001	53180	53366						hypothetical protein														CyCOG_60001584									gene
74.1	c_000000000001	53367	53392																													intergenic
75	c_000000000001	53393	53552						hypothetical protein														CyCOG_60001855									gene
75.1	c_000000000001	53553	54232																													intergenic
76	c_000000000001	54233	54398						hypothetical protein														CyCOG_60001377									gene
76.1	c_000000000001	54399	54577																													intergenic
77	c_000000000001	54578	54905						hypothetical protein														CyCOG_60001654									gene
77.1	c_000000000001	54906	55351																													intergenic
78	c_000000000001	55352	57038			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)		nitrate/nitrite transport system substrate-binding protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Nitrate/nitrite transporter	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	nitrate/nitrite transport system substrate-binding protein							P	COG0715		CyCOG_60003114	ko00001!!!ko00001!!!ko02000	M00615	M00615	K15576					gene
78.1	c_000000000001	57039	57067																													intergenic
79	c_000000000001	57068	57851			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component (TauC)		nitrate/nitrite transport system permease protein	Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>NitT/TauT family transporter	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	nitrate/nitrite transport system permease protein							P	COG0600		CyCOG_60002796	ko02000	M00615	M00615	K15577					gene
79.1	c_000000000001	57852	57866																													intergenic
80	c_000000000001	57867	58722			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)		iron(III) transport system ATP-binding protein											P	COG1116		CyCOG_60000065									gene
80.1	c_000000000001	58723	58753																													intergenic
81	c_000000000001	58754	59198			Inorganic ion transport and metabolism	Cyanate lyase (CynS) (PDB:1DW9)		cyanate lyase	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.104  cyanase			cyanate lyase [EC:4.2.1.104]							P	COG1513		CyCOG_60001979	ko00001!!!ko01000			K01725					gene
81.1	c_000000000001	59199	59281																													intergenic
82	c_000000000001	59282	59474			Intracellular trafficking, secretion, and vesicular transport	Twin-arginine protein secretion pathway components TatA and TatB (TatA) (PDB:2L16)		sec-independent protein translocase protein TatA	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!Secretion system>>>Twin-arginine translocation (Tat) system>>>Twin-arginine translocation (Tat) pathway protein			sec-independent protein translocase protein TatA							U	COG1826		CyCOG_60000513	ko00001!!!ko00001!!!ko02044			K03116					gene
82.1	c_000000000001	59475	59572																													intergenic
83	c_000000000001	59573	59897						hypothetical protein														CyCOG_60003412									gene
83.1	c_000000000001	59898	59911																													intergenic
84	c_000000000001	59912	60281						hypothetical protein														CyCOG_60001793									gene
85	c_000000000001	60281	60545						hypothetical protein														CyCOG_60001512									gene
85.1	c_000000000001	60546	60594																													intergenic
