gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
227.1	c_000000000002	9947	10765																													intergenic
12	c_000000000001	9954	10209			Defense mechanisms	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)													V	COG2161											gene
13	c_000000000001	10205	10628			Defense mechanisms	Ribonuclease/mRNA interferase VapC, contains PIN domain (VapC) (PDB:3TND)		hypothetical protein	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.->>>3.1.-.-!!!Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>FitB-FitA			toxin FitB [EC:3.1.-.-]							V	COG1487		CyCOG_60005378	ko01000!!!ko02048			K07062					gene
13.1	c_000000000001	10629	12797																													intergenic
230	c_000000000002	10766	12875			Cell cycle control, cell division, chromosome partitioning	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)			Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others!!!Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins!!!Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins			ParB family transcriptional regulator, chromosome partitioning protein							D	COG1475			ko03000!!!ko03036!!!ko04812			K03497					gene
18	c_000000000001	12798	14463			Cell cycle control, cell division, chromosome partitioning	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)			Transcription factors>>>Prokaryotic type>>>Other transcription factors>>>Others!!!Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins!!!Cytoskeleton proteins>>>Prokaryotic cytoskeleton proteins>>>MinD / ParA class of bacterial cytoskeletal proteins			ParB family transcriptional regulator, chromosome partitioning protein							D	COG1475			ko03000!!!ko03036!!!ko04812			K03497					gene
230.1	c_000000000002	12876	13153																													intergenic
231	c_000000000002	13154	13931			Coenzyme transport and metabolism!!!General function prediction only	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)	Menaquinone biosynthesis	Pimeloyl-ACP methyl ester carboxylesterase											H!!!R	COG0596	COG0596	CyCOG_60000727									gene
231.1	c_000000000002	13932	13992																													intergenic
232	c_000000000002	13993	14947			Replication, recombination and repair	Antirestriction protein ArdC (ArdC) (PUBMED:10686096)		Antirestriction protein ArdC											L	COG4227		CyCOG_60007550									gene
18.1	c_000000000001	14464	14711																													intergenic
19	c_000000000001	14712	19818			Replication, recombination and repair!!!Replication, recombination and repair	Adenine-specific DNA N6-methylase (YtxK) (PDB:2F8L)!!!Adenine-specific DNA methylase, N12 class													L!!!L	COG0827!!!COG4646											gene
232.1	c_000000000002	14948	16537																													intergenic
234	c_000000000002	16538	18704			Transcription!!!Replication, recombination and repair	Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)		Excinuclease ABC subunit B											K!!!L	COG1061		CyCOG_60000078									gene
234.1	c_000000000002	18705	18833																													intergenic
235	c_000000000002	18834	19758			Transcription!!!Replication, recombination and repair	Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)													K!!!L	COG1061											gene
235.1	c_000000000002	19759	21815																													intergenic
19.1	c_000000000001	19819	21123																													intergenic
22	c_000000000001	21124	22099			Mobilome: prophages, transposons	Uncharacterized domain associated with phage/plasmid primase													X	COG4643											gene
237	c_000000000002	21816	23004			Function unknown	Uncharacterized conserved protein, PA2063/DUF2235 family													S	COG3673											gene
22.1	c_000000000001	22100	23016																													intergenic
237.1	c_000000000002	23005	24295																													intergenic
24	c_000000000001	23017	23239			Mobilome: prophages, transposons	Transposase (or an inactivated derivative), DDE domain (Rve)													X	COG3316											gene
24.1	c_000000000001	23240	24076																													intergenic
27	c_000000000001	24077	25586			Cell cycle control, cell division, chromosome partitioning!!!Inorganic ion transport and metabolism!!!Cell wall/membrane/envelope biogenesis	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA) (SufI) (PDB:2YXV)		FG-GAP repeat-containing protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.16  Oxidizing metal ions>>>1.16.3  With oxygen as acceptor>>>1.16.3.4  cuproxidase			cuproxidase [EC:1.16.3.4]							D!!!P!!!M	COG2132		CyCOG_60005614	ko00001!!!ko01000			K14588					gene
239	c_000000000002	24296	25412			Transcription	Fic family protein (PDB:3CUC)		filamentation induced by cAMP protein Fic	Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.108  protein adenylyltransferase!!!Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins			cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]							K	COG3177		CyCOG_60007528	ko01000!!!ko03036			K04095					gene
239.1	c_000000000002	25413	26293																													intergenic
27.1	c_000000000001	25587	25643																													intergenic
28	c_000000000001	25644	27045			Cell cycle control, cell division, chromosome partitioning!!!Inorganic ion transport and metabolism!!!Cell wall/membrane/envelope biogenesis	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA) (SufI) (PDB:2YXV)		FG-GAP repeat-containing protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.16  Oxidizing metal ions>>>1.16.3  With oxygen as acceptor>>>1.16.3.4  cuproxidase			multicopper oxidase [EC:1.16.3.1]							D!!!P!!!M	COG2132		CyCOG_60005614	ko00001!!!ko01000			K22552					gene
241	c_000000000002	26294	29606			Replication, recombination and repair	Replicative superfamily II helicase (BRR2) (PDB:2VA8)		Superfamily II RNA helicase											L	COG1204		CyCOG_60000089									gene
28.1	c_000000000001	27046	27144																													intergenic
29	c_000000000001	27145	27430			Inorganic ion transport and metabolism	Periplasmic Cu and Ag efflux protein CusF (CusF)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Raffinose/stachyose/melibiose transporter			Cu(I)/Ag(I) efflux system periplasmic protein CusF							P	COG5569			ko00001!!!ko02000			K07810					gene
29.1	c_000000000001	27431	27469																													intergenic
30	c_000000000001	27470	27956			General function prediction only	Uncharacterized copper-binding protein, cupredoxin-like subfamily		plastocyanin											R	COG4454		CyCOG_60000626									gene
30.1	c_000000000001	27957	27994																													intergenic
31	c_000000000001	27995	29363			Cell cycle control, cell division, chromosome partitioning!!!Inorganic ion transport and metabolism!!!Cell wall/membrane/envelope biogenesis	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA) (SufI) (PDB:2YXV)		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.16  Oxidizing metal ions>>>1.16.3  With oxygen as acceptor>>>1.16.3.3  manganese oxidase			manganese oxidase [EC:1.16.3.3]							D!!!P!!!M	COG2132		CyCOG_60013250	ko00001!!!ko01000			K22348					gene
31.1	c_000000000001	29364	29383																													intergenic
32	c_000000000001	29384	30899			Cell wall/membrane/envelope biogenesis	Outer membrane protein TolC (TolC) (PDB:1EK9)													M	COG1538											gene
241.1	c_000000000002	29607	29627																													intergenic
242	c_000000000002	29628	33009			Signal transduction mechanisms	Predicted NTPase, NACHT family domain (NACHT)													T	COG5635											gene
32.1	c_000000000001	30900	32033																													intergenic
35	c_000000000001	32034	32505			Transcription	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)		Cd(II)/Pb(II)-responsive transcriptional regulator	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>MerR family!!!Antimicrobial resistance genes>>>Gene sets>>>Multipdrug resistance modules>>>Multidrug resistance, efflux pump MexPQ-OpmE [MD:M00769]	Signature modules; Gene set; Drug resistance	Multidrug resistance, efflux pump MexPQ-OpmE	MerR family transcriptional regulator, mercuric resistance operon regulatory protein							K	COG0789		CyCOG_60014877	ko03000!!!ko01504	M00769	M00769	K08365					gene
35.1	c_000000000001	32506	32579																													intergenic
36	c_000000000001	32580	32979			Inorganic ion transport and metabolism	Copper chaperone CopZ (CopZ) (PDB:1AFI)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			mercuric ion transport protein							P	COG2608			ko02000			K08363					gene
36.1	c_000000000001	32980	32991																													intergenic
37	c_000000000001	32992	33328			Inorganic ion transport and metabolism	Copper chaperone CopZ (CopZ) (PDB:1AFI)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			periplasmic mercuric ion binding protein							P	COG2608			ko02000			K08364					gene
242.1	c_000000000002	33010	35027																													intergenic
37.1	c_000000000001	33329	33628																													intergenic
38	c_000000000001	33629	34985			Energy production and conversion	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	Glycine cleavagePyruvate oxidation	NADPH-glutathione reductase											C	COG1249	COG1249	CyCOG_60000717									gene
38.1	c_000000000001	34986	35043																													intergenic
245	c_000000000002	35028	36681			Replication, recombination and repair	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99978 Cell growth			site-specific DNA recombinase							L	COG1961			ko00001			K06400					gene
39	c_000000000001	35044	36493			Energy production and conversion	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)	Glycine cleavagePyruvate oxidation	dihydrolipoamide dehydrogenase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.16  Oxidizing metal ions>>>1.16.1  With NAD+ or NADP+ as acceptor>>>1.16.1.1  mercury(II) reductase			mercuric reductase [EC:1.16.1.1]							C	COG1249	COG1249	CyCOG_60000844	ko00001!!!ko01000			K00520					gene
39.1	c_000000000001	36494	37550																													intergenic
245.1	c_000000000002	36682	42883																													intergenic
40	c_000000000001	37551	40107			Cell wall/membrane/envelope biogenesis	Nucleoside-diphosphate-sugar epimerase (WcaG) (PDB:2X4G)		Nucleoside-diphosphate-sugar epimerase											M	COG0451		CyCOG_60004376									gene
40.1	c_000000000001	40108	40380																													intergenic
42	c_000000000001	40381	40816			Signal transduction mechanisms	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains													T	COG2905											gene
42.1	c_000000000001	40817	41510																													intergenic
44	c_000000000001	41511	42252			Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein CcdA (CcdA) (PDB:5VKV)		cytochrome c-type biogenesis protein	Transporters>>>Other transporters>>>Transmembrane electron carriers [TC:5]			cytochrome c-type biogenesis protein							C!!!O	COG0785		CyCOG_60000797	ko02000			K06196					gene
44.1	c_000000000001	42253	42281																													intergenic
45	c_000000000001	42282	43086			Posttranslational modification, protein turnover, chaperones	Protein thiol-disulfide isomerase DsbC (DsbG) (PDB:2HI7)		Thioredoxin	Chaperones and folding catalysts>>>Protein folding catalysts>>>Protein disulfide isomerase			protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]							O	COG1651		CyCOG_60004169	ko03110			K03673					gene
246	c_000000000002	42884	44444			Defense mechanisms	CubicO group peptidase, beta-lactamase class C family (AmpC) (PDB:1BLS)													V	COG1680											gene
45.1	c_000000000001	43087	43725																													intergenic
47	c_000000000001	43726	44179			Inorganic ion transport and metabolism	Copper(I)-binding protein (PDB:1X9L)			Chaperones and folding catalysts>>>Other chaperones and cochaperones>>>Others			periplasmic copper chaperone A							P	COG2847			ko03110			K09796					gene
48	c_000000000001	44175	44817			Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family (Sco1) (PDB:1ON4)			Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-IV assembly factors			protein SCO1							O	COG1999			ko03029			K07152					gene
246.1	c_000000000002	44445	44535																													intergenic
247	c_000000000002	44536	46060			Amino acid transport and metabolism	ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)		peptide/nickel transport system substrate-binding protein	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter			peptide/nickel transport system substrate-binding protein							E	COG0747		CyCOG_60000682	ko00001!!!ko02000			K02035					gene
48.1	c_000000000001	44818	45603																													intergenic
51	c_000000000001	45604	46216			Posttranslational modification, protein turnover, chaperones	Thiol-disulfide isomerase or thioredoxin (TrxA) (PDB:1XFL)			Chaperones and folding catalysts>>>Protein folding catalysts>>>Protein disulfide isomerase			cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE							O	COG0526			ko03110			K02199					gene
247.1	c_000000000002	46061	46094																													intergenic
248	c_000000000002	46095	47775			Posttranslational modification, protein turnover, chaperones	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain (GsiA)		peptide/nickel transport system ATP-binding protein	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter			peptide/nickel transport system ATP-binding protein							O	COG1123		CyCOG_60000163	ko00001!!!ko02000			K02031					gene
52	c_000000000001	46212	46815			Posttranslational modification, protein turnover, chaperones	Thiol-disulfide isomerase or thioredoxin (TrxA) (PDB:1XFL)			Chaperones and folding catalysts>>>Protein folding catalysts>>>Protein disulfide isomerase			cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE							O	COG0526			ko03110			K02199					gene
53	c_000000000001	46811	47297			Energy production and conversion	Cytochrome c, mono- and diheme variants (CccA) (PDB:1A2S)													C	COG2010											gene
53.1	c_000000000001	47298	47428																													intergenic
55	c_000000000001	47429	47912			Function unknown	Uncharacterized metal-binding protein, DUF411 family		Uncharacterized conserved protein											S	COG3019		CyCOG_60003387									gene
249	c_000000000002	47771	48629			Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppC)		peptide/nickel transport system permease protein	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter			peptide/nickel transport system permease protein							E!!!P	COG1173		CyCOG_60000523	ko00001!!!ko02000			K02034					gene
55.1	c_000000000001	47913	47922																													intergenic
56	c_000000000001	47923	48862			General function prediction only	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor (PDB:2XBG)													R	COG4447											gene
250	c_000000000002	48625	49564			Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)		peptide/nickel transport system permease protein	KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter			peptide/nickel transport system permease protein							E!!!P	COG0601		CyCOG_60000828	ko00001!!!ko02000			K02033					gene
56.1	c_000000000001	48863	49752																													intergenic
250.1	c_000000000002	49565	49611																													intergenic
251	c_000000000002	49612	50506			Coenzyme transport and metabolism!!!General function prediction only	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)	Menaquinone biosynthesis	proline iminopeptidase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.11  Aminopeptidases>>>3.4.11.5  prolyl aminopeptidase!!!Peptidases and inhibitors>>>Serine peptidases>>>Family S33			proline iminopeptidase [EC:3.4.11.5]							H!!!R	COG0596	COG0596	CyCOG_60013842	ko00001!!!ko01000!!!ko01002			K01259					gene
58	c_000000000001	49753	50344			Posttranslational modification, protein turnover, chaperones	Predicted transglutaminase-like protein (PDB:4FGO)													O	COG3672											gene
58.1	c_000000000001	50345	51274																													intergenic
251.1	c_000000000002	50507	50632																													intergenic
252	c_000000000002	50633	51410			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)			KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LuxR family			LuxR family transcriptional regulator, quorum-sensing system regulator SdiA							T!!!K	COG2197			ko00001!!!ko00001!!!ko00001!!!ko03000			K07782					gene
61	c_000000000001	51275	51740			Cell wall/membrane/envelope biogenesis!!!Intracellular trafficking, secretion, and vesicular transport	Lipoprotein signal peptidase (LspA) (PDB:5DIR)		signal peptidase II Aspartic peptidase. MEROPS family A08	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.23  Aspartic endopeptidases>>>3.4.23.36  signal peptidase II!!!Peptidases and inhibitors>>>Aspartic peptidases>>>Family A8: signal peptidase II family			signal peptidase II [EC:3.4.23.36]							M!!!U	COG0597		CyCOG_60001224	ko00001!!!ko01000!!!ko01002			K03101					gene
252.1	c_000000000002	51411	51503																													intergenic
253	c_000000000002	51504	52407			Coenzyme transport and metabolism!!!General function prediction only	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)	Menaquinone biosynthesis	proline iminopeptidase	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.101  L-proline amide hydrolase			L-proline amide hydrolase [EC:3.5.1.101]							H!!!R	COG0596	COG0596	CyCOG_60013842	ko00001!!!ko01000			K18457					gene
61.1	c_000000000001	51741	51766																													intergenic
62	c_000000000001	51767	52511			Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein CcdA (CcdA) (PDB:5VKV)		cytochrome c-type biogenesis protein	Transporters>>>Other transporters>>>Transmembrane electron carriers [TC:5]			cytochrome c-type biogenesis protein							C!!!O	COG0785		CyCOG_60000797	ko02000			K06196					gene
253.1	c_000000000002	52408	52418																													intergenic
254	c_000000000002	52419	53187			Signal transduction mechanisms	3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)		Icc protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.4  Phosphoric-diester hydrolases>>>3.1.4.53  3',5'-cyclic-AMP phosphodiesterase			3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]							T	COG1409		CyCOG_60002964	ko00001!!!ko00001!!!ko01000			K03651					gene
63	c_000000000001	52510	53512			Inorganic ion transport and metabolism	Ca2+/Na+ antiporter (ECM27) (PDB:3V5S)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			cation:H+ antiporter							P	COG0530			ko02000			K07301					gene
254.1	c_000000000002	53188	53295																													intergenic
255	c_000000000002	53296	54592			Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)			Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative multiple sugar transporter			multiple sugar transport system substrate-binding protein							G	COG1653			ko02000			K02027					gene
63.1	c_000000000001	53513	53593																													intergenic
64	c_000000000001	53594	54488			Inorganic ion transport and metabolism!!!Inorganic ion transport and metabolism	Co/Zn/Cd efflux system component (CzcD)!!!Copper chaperone CopZ (CopZ) (PDB:1AFI)		Co/Zn/Cd efflux system component											P!!!P	COG1230!!!COG2608		CyCOG_60004883									gene
64.1	c_000000000001	54489	54534																													intergenic
65	c_000000000001	54535	54889			Transcription	DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V)		transcriptional regulator, ArsR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>ArsR family			ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor							K	COG0640		CyCOG_60001390	ko03000			K21885					gene
255.1	c_000000000002	54593	54631																													intergenic
256	c_000000000002	54632	55454			Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, permease component (UgpE) (PDB:1VR4)		carbohydrate ABC transporter membrane protein 2, CUT1 family											G	COG0395		CyCOG_60002300									gene
65.1	c_000000000001	54890	55576																													intergenic
257	c_000000000002	55453	56383			Carbohydrate transport and metabolism	ABC-type sugar transport system, permease component (UgpA) (PDB:3FH6)		carbohydrate ABC transporter membrane protein 1, CUT1 family	Transporters>>>ABC transporters, prokaryotic type>>>Saccharide, polyol, and lipid transporters>>>Putative multiple sugar transporter			multiple sugar transport system permease protein							G	COG1175		CyCOG_60002278	ko02000			K02025					gene
67	c_000000000001	55577	56642			Posttranslational modification, protein turnover, chaperones	Predicted transglutaminase-like protein (PDB:4FGO)													O	COG3672											gene
258	c_000000000002	56379	57528			Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component MalK (MalK) (PDB:2ONK)		iron(III) transport system ATP-binding protein											G	COG3839		CyCOG_60000065									gene
