gene_callers_id	contig	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
3651.1	c_000000000003	7172	7208																													intergenic
3652	c_000000000003	7209	7392			General function prediction only	Predicted Fe-S protein YdhL, DUF1289 family (YdhL)			KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							R	COG3313			ko00001			K06938					gene
3652.1	c_000000000003	7393	7424																													intergenic
3653	c_000000000003	7425	8148			Energy production and conversion	Nitroreductase (NfnB) (PDB:1F5V)	Pyrimidine degradation		KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00740 Riboflavin metabolism [PATH:ko00740]!!!Enzymes>>>1. Oxidoreductases>>>1.13  Acting on single donors with incorporation of molecular oxygen (oxygenases)>>>1.13.11  With incorporation of two atoms of oxygen>>>1.13.11.79  aerobic 5,6-dimethylbenzimidazole synthase			5,6-dimethylbenzimidazole synthase [EC:1.13.11.79]							C	COG0778	COG0778		ko00001!!!ko01000			K04719					gene
61	c_000000000002	7485	11004			Amino acid transport and metabolism!!!Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms	Na+/proline symporter (PutP) (PDB:5NVA)!!!Signal transduction histidine kinase (BaeS) (PDB:1JOY)!!!CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)!!!PAS domain (PAS) (PDB:2MWG)		PAS protein	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>Other!!!Two-component system>>>Other families>>>SagS-HptB-HsbR (swarming activity and biofilm formation)			two-component system, sensor histidine kinase [EC:2.7.13.3]							E!!!T!!!T!!!T	COG0591!!!COG0642!!!COG0784!!!COG2202		CyCOG_60031048	ko00001!!!ko00001!!!ko01000!!!ko01001!!!ko02022			K20975					gene
1.1	c_000000000001	7954	8021																													intergenic
2	c_000000000001	8022	8514			Amino acid transport and metabolism	Acetolactate synthase, small subunit (IlvH) (PDB:2F1F)	Isoleucine, leucine, valine biosynthesis	acetolactate synthase, small subunit	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00660 C5-Branched dibasic acid metabolism [PATH:ko00660]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!Enzymes>>>2. Transferases>>>2.2  Transferring aldehyde or ketonic groups>>>2.2.1  Transketolases and transaldolases>>>2.2.1.6  acetolactate synthase	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism!!!Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine!!!Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	acetolactate synthase I/III small subunit [EC:2.2.1.6]							E	COG0440	COG0440	CyCOG_60001031	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00019!!!M00570	M00019!!!M00570	K01653					gene
3653.1	c_000000000003	8149	8156																													intergenic
3654	c_000000000003	8157	9624			Coenzyme transport and metabolism	Cobyric acid synthase (CobQ)	Cobalamine/B12 biosynthesis	adenosylcobyric acid synthase (glutamine-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.10  adenosylcobyric acid synthase (glutamine-hydrolysing)	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	adenosylcobyric acid synthase [EC:6.3.5.10]							H	COG1492	COG1492	CyCOG_60000916	ko00001!!!ko01000	M00122	M00122	K02232					gene
2.1	c_000000000001	8515	8515																													intergenic
3	c_000000000001	8516	10235			Amino acid transport and metabolism!!!Coenzyme transport and metabolism	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD)	Isoleucine, leucine, valine biosynthesis	acetolactate synthase, large subunit	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00650 Butanoate metabolism [PATH:ko00650]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00660 C5-Branched dibasic acid metabolism [PATH:ko00660]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!Enzymes>>>2. Transferases>>>2.2  Transferring aldehyde or ketonic groups>>>2.2.1  Transketolases and transaldolases>>>2.2.1.6  acetolactate synthase	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism!!!Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine!!!Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]							E!!!H	COG0028	COG0028	CyCOG_60000605	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	M00019!!!M00570	M00019!!!M00570	K01652					gene
3654.1	c_000000000003	9625	9638																													intergenic
3655	c_000000000003	9639	10251			Coenzyme transport and metabolism	ATP:corrinoid adenosyltransferase (BtuR) (PDB:4HUT)	Cobalamine/B12 biosynthesis	cob(I)yrinic acid a,c-diamide adenosyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.17  corrinoid adenosyltransferase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	cob(I)alamin adenosyltransferase [EC:2.5.1.17]							H	COG2109	COG2109	CyCOG_60000824	ko00001!!!ko01000	M00122	M00122	K19221					gene
3.1	c_000000000001	10236	13275																													intergenic
3656	c_000000000003	10243	11572			Coenzyme transport and metabolism	Cobyrinic acid a,c-diamide synthase (CobB)	Cobalamine/B12 biosynthesis	hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) /cobyrinate a,c-diamide synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.9  hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing)!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.11  cobyrinate a,c-diamide synthase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide!!!Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]							H	COG1797	COG1797	CyCOG_60000732	ko00001!!!ko01000!!!ko01000	M00924!!!M00925	M00924!!!M00925	K02224					gene
61.1	c_000000000002	11005	11660																													intergenic
3656.1	c_000000000003	11573	11721																													intergenic
63	c_000000000002	11661	13428			Energy production and conversion	Na+(or H+)/acetate symporter ActP (ActP)			Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]			cation/acetate symporter							C	COG4147			ko02000			K14393					gene
3657	c_000000000003	11722	12496			Inorganic ion transport and metabolism!!!Coenzyme transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component (FepC) (PDB:2NQ2)		iron complex transport system ATP-binding protein	Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Iron complex transporter			iron complex transport system ATP-binding protein [EC:7.2.2.-]							P!!!H	COG1120		CyCOG_60001193	ko02000			K02013					gene
3658	c_000000000003	12495	13467			Inorganic ion transport and metabolism	ABC-type Fe3+-siderophore transport system, permease component (FepD) (PDB:2NQ2)		iron complex transport system permease protein	Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Iron complex transporter			iron complex transport system permease protein							P	COG0609		CyCOG_60002800	ko02000			K02015					gene
6	c_000000000001	13276	15853			Posttranslational modification, protein turnover, chaperones	ATP-dependent Clp protease, ATP-binding subunit ClpA (ClpA) (PDB:1KSF)		ATP-dependent Clp protease ATP-binding subunit ClpA	Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100			ATP-dependent Clp protease ATP-binding subunit ClpB							O	COG0542		CyCOG_60000002	ko03110			K03695					gene
63.1	c_000000000002	13429	13433																													intergenic
64	c_000000000002	13434	13698			Function unknown	Uncharacterized membrane protein, DUF4212 domain													S	COG4327											gene
3658.1	c_000000000003	13468	13481																													intergenic
3659	c_000000000003	13482	14379			Inorganic ion transport and metabolism	ABC-type Fe3+-hydroxamate transport system, periplasmic component (FepB) (PDB:1ESZ)			Transporters>>>ABC transporters, prokaryotic type>>>Metallic cation, iron-siderophore and vitamin B12 transporters>>>Iron complex transporter			iron complex transport system substrate-binding protein							P	COG0614			ko02000			K02016					gene
64.1	c_000000000002	13699	13905																													intergenic
65	c_000000000002	13906	14617			Replication, recombination and repair	DNA polymerase III, alpha subunit (gram-positive type) (PolC)		DNA polymerase III, epsilon subunit	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.7  DNA-directed DNA polymerase!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Elongation Factors>>>Elongation factors (bacterial)>>>DNA polymerase III holoenzyme!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>MMR (mismatch excision repair)>>>DNA polymerase III holoenzyme			DNA polymerase III subunit epsilon [EC:2.7.7.7]							L	COG2176		CyCOG_60001019	ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko03032!!!ko03400			K02342					gene
3660	c_000000000003	14372	18584			Coenzyme transport and metabolism	Cobalamin biosynthesis protein CobN, Mg-chelatase (CobN) (PDB:4ZHJ)	Cobalamine/B12 biosynthesis	cobaltochelatase CobN subunit	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>6. Ligases>>>6.6  Forming nitrogen-metal bonds>>>6.6.1  Forming coordination complexes>>>6.6.1.2  cobaltochelatase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	cobaltochelatase CobN [EC:6.6.1.2]							H	COG1429	COG1429	CyCOG_60001008	ko00001!!!ko01000	M00925	M00925	K02230					gene
65.1	c_000000000002	14618	14633																													intergenic
66	c_000000000002	14634	16551			Signal transduction mechanisms	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains		magnesium transporter	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99995 Signaling proteins			CBS domain-containing protein							T	COG2905		CyCOG_60000267	ko00001			K07182					gene
6.1	c_000000000001	15854	15996																													intergenic
7	c_000000000001	15997	16741			Inorganic ion transport and metabolism	Copper oxidase (laccase) domain (YfiH) (PDB:1RV9)		conserved hypothetical protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.1  purine-nucleoside phosphorylase!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.28  S-methyl-5'-thioadenosine phosphorylase!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.4  adenosine deaminase	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate!!!Methionine salvage pathway	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]							P	COG1496		CyCOG_60001233	ko00001!!!ko00001!!!ko01000!!!ko01000!!!ko01000	M00958!!!M00959!!!M00034	M00958!!!M00959!!!M00034	K05810					gene
66.1	c_000000000002	16552	16678																													intergenic
67	c_000000000002	16679	17315			Replication, recombination and repair	DNA-nicking endonuclease, Smr domain (SmrA) (PDB:3QD7) (PUBMED:12730195)													L	COG2840											gene
8	c_000000000001	16730	17708			Translation, ribosomal structure and biogenesis	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)	23S rRNA modification	ribosomal large subunit pseudouridine synthase D	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.23  23S rRNA pseudouridine1911/1915/1917 synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors			23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]							J	COG0564	COG0564	CyCOG_60000137	ko01000!!!ko03009			K06180					gene
67.1	c_000000000002	17316	17617																													intergenic
69	c_000000000002	17618	18104			Energy production and conversion	Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family (CutS) (PDB:1FFU) (PUBMED:21175741)	Non-phosphorylated Entner-Doudoroff pathway	2Fe-2S iron-sulfur cluster binding domain-containing protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.16  isoquinoline 1-oxidoreductase			isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]							C	COG2080	COG2080	CyCOG_60029404	ko00001!!!ko01000			K07302					gene
8.1	c_000000000001	17709	17801																													intergenic
9	c_000000000001	17802	18681			Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamD, BamD/ComL family (BamD) (PDB:2YHC)			Transporters>>>Other transporters>>>Pores ion channels [TC:1]			outer membrane protein assembly factor BamD							M	COG4105			ko02000			K05807					gene
70	c_000000000002	18105	20310			Energy production and conversion	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit (CoxL) (PDB:1DGJ) (PUBMED:10095793)	Non-phosphorylated Entner-Doudoroff pathway		KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.99  With unknown physiological acceptors>>>1.3.99.16  isoquinoline 1-oxidoreductase			isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]							C	COG1529	COG1529		ko00001!!!ko01000			K07303					gene
3660.1	c_000000000003	18585	18607																													intergenic
3661	c_000000000003	18608	20420			Coenzyme transport and metabolism	Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE)		hemoglobin/transferrin/lactoferrin receptor protein	Transporters>>>Other transporters>>>Pores ion channels [TC:1]			vitamin B12 transporter							H	COG4206		CyCOG_60002762	ko02000			K16092					gene
9.1	c_000000000001	18682	18724																													intergenic
10	c_000000000001	18725	20378			Coenzyme transport and metabolism!!!Energy production and conversion	NH3-dependent NAD+ synthetase (NadE) (PDB:3HMQ)!!!Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate (Nit2) (PUBMED:28373563)	NAD biosynthesis	NAD+ synthase (glutamine-hydrolysing)	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.1  NAD+ synthase (glutamine-hydrolysing)	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]							H!!!C	COG0171!!!COG0388	COG0171!!!COG0388	CyCOG_60000325	ko00001!!!ko01000	M00115!!!M00912	M00115!!!M00912	K01950					gene
70.1	c_000000000002	20311	20425																													intergenic
10.1	c_000000000001	20379	20462																													intergenic
3661.1	c_000000000003	20421	20823																													intergenic
71	c_000000000002	20426	21053			Amino acid transport and metabolism!!!Carbohydrate transport and metabolism	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation) (AraD) (PDB:1FUA) (PUBMED:31950558)	Urea cycle	methylthioribulose-1-phosphate dehydratase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.109  methylthioribulose 1-phosphate dehydratase	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	Methionine salvage pathway	methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]							E!!!G	COG0235	COG0235	CyCOG_60002432	ko00001!!!ko01000	M00034	M00034	K08964					gene
11	c_000000000001	20463	22110			Signal transduction mechanisms	K+-sensing histidine kinase KdpD (KdpD) (PDB:2KSF)		PAS/PAC sensor signal transduction histidine kinase /multi-sensor signal transduction histidine kinase	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>NtrC family!!!Two-component system>>>NtrC family>>>PilS-PilR (type 4 fimbriae synthesis)!!!Bacterial motility proteins>>>Pilus system>>>Twitching motility proteins			two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]							T	COG2205		CyCOG_60000489	ko00001!!!ko01000!!!ko01001!!!ko02022!!!ko02035			K02668					gene
3662	c_000000000003	20824	21844			Amino acid transport and metabolism	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N)	Cobalamine/B12 biosynthesis	L-threonine O-3-phosphate decarboxylase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	cobalamin biosynthesis protein CobC							E	COG0079	COG0079	CyCOG_60000290	ko00001	M00122	M00122	K02225					gene
