contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	15235	6mA	10	0.9	9.0	15101	15848			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.15  ribokinase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP!!!Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP!!!Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP!!!Thiamine salvage pathway, HMP/HET => TMP	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]							H	COG0351	COG0351	CyCOG_60001475	ko00001!!!ko01000	M00127!!!M00895!!!M00896!!!M00899	M00127!!!M00895!!!M00896!!!M00899	K00941					gene
c_000000000001	16163	6mA	14	0.79	10.0	15835	16549			Coenzyme transport and metabolism	Thiamine monophosphate synthase (ThiE) (PDB:1G4T) (PUBMED:19060138)	Thiamine biosynthesis	thiamine-phosphate diphosphorylase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.3  thiamine phosphate synthase	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP!!!Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP!!!Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP!!!Thiamine salvage pathway, HMP/HET => TMP	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]							H	COG0352	COG0352	CyCOG_60000427	ko00001!!!ko01000	M00127!!!M00895!!!M00896!!!M00899	M00127!!!M00895!!!M00896!!!M00899	K00788					gene
c_000000000001	18327	6mA	19	1.0	12.0	18164	19085			Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold (EstA) (PDB:1I6W)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.3  triacylglycerol lipase	Pathway modules; Lipid metabolism; Lipid metabolism	Acylglycerol degradation	triacylglycerol lipase [EC:3.1.1.3]							I	COG1075			ko00001!!!ko01000	M00098	M00098	K01046					gene
c_000000000001	18330	6mA	19	0.79	12.0	18164	19085			Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold (EstA) (PDB:1I6W)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.3  triacylglycerol lipase	Pathway modules; Lipid metabolism; Lipid metabolism	Acylglycerol degradation	triacylglycerol lipase [EC:3.1.1.3]							I	COG1075			ko00001!!!ko01000	M00098	M00098	K01046					gene
c_000000000001	19029	6mA	18	0.83	12.0	18164	19085			Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold (EstA) (PDB:1I6W)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.3  triacylglycerol lipase	Pathway modules; Lipid metabolism; Lipid metabolism	Acylglycerol degradation	triacylglycerol lipase [EC:3.1.1.3]							I	COG1075			ko00001!!!ko01000	M00098	M00098	K01046					gene
c_000000000001	19030	6mA	17	0.88	12.0	18164	19085			Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold (EstA) (PDB:1I6W)			KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.3  triacylglycerol lipase	Pathway modules; Lipid metabolism; Lipid metabolism	Acylglycerol degradation	triacylglycerol lipase [EC:3.1.1.3]							I	COG1075			ko00001!!!ko01000	M00098	M00098	K01046					gene
c_000000000001	20120	6mA	15	1.0	13.0	19130	20444						hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins			outer membrane protein										CyCOG_60013408	ko00001			K07280					gene
c_000000000001	21679	6mA	16	0.75	13.1	20445	21725																													intergenic
c_000000000001	21918	6mA	18	0.72	16.0	21726	22314			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma-70 factor, ECF subfamily	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004761	ko03021			K03088					gene
c_000000000001	21926	6mA	12	0.83	16.0	21726	22314			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma-70 factor, ECF subfamily	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004761	ko03021			K03088					gene
c_000000000001	22083	6mA	17	0.94	16.0	21726	22314			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma-70 factor, ECF subfamily	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004761	ko03021			K03088					gene
c_000000000001	22093	6mA	12	1.0	16.0	21726	22314			Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	RNA polymerase	RNA polymerase sigma-70 factor, ECF subfamily	Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors			RNA polymerase sigma-70 factor, ECF subfamily							K	COG1595	COG1595	CyCOG_60004761	ko03021			K03088					gene
c_000000000001	23563	6mA	16	1.0	16.1	22315	24077																													intergenic
c_000000000001	23997	6mA	17	0.94	16.1	22315	24077																													intergenic
c_000000000001	24411	6mA	16	0.94	19.0	24078	26445			Cell wall/membrane/envelope biogenesis	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase (MrcB) (PDB:3FWL)		penicillin-binding protein 1A	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.129  peptidoglycan glycosyltransferase!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.16  Serine-type carboxypeptidases>>>3.4.16.4  serine-type D-Ala-D-Ala carboxypeptidase!!!Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS)!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Glycosyltransferase/DD-Transpeptidase (Class A PBP)			penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]							M	COG0744		CyCOG_60001206	ko00001!!!ko01000!!!ko01000!!!ko01003!!!ko01011			K05365					gene
c_000000000001	25555	6mA	14	0.79	19.0	24078	26445			Cell wall/membrane/envelope biogenesis	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase (MrcB) (PDB:3FWL)		penicillin-binding protein 1A	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.129  peptidoglycan glycosyltransferase!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.16  Serine-type carboxypeptidases>>>3.4.16.4  serine-type D-Ala-D-Ala carboxypeptidase!!!Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS)!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Glycosyltransferase/DD-Transpeptidase (Class A PBP)			penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]							M	COG0744		CyCOG_60001206	ko00001!!!ko01000!!!ko01000!!!ko01003!!!ko01011			K05365					gene
c_000000000001	25646	6mA	14	0.79	19.0	24078	26445			Cell wall/membrane/envelope biogenesis	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase (MrcB) (PDB:3FWL)		penicillin-binding protein 1A	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.129  peptidoglycan glycosyltransferase!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.16  Serine-type carboxypeptidases>>>3.4.16.4  serine-type D-Ala-D-Ala carboxypeptidase!!!Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS)!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Glycosyltransferase/DD-Transpeptidase (Class A PBP)			penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]							M	COG0744		CyCOG_60001206	ko00001!!!ko01000!!!ko01000!!!ko01003!!!ko01011			K05365					gene
c_000000000001	30649	6mA	10	0.8	23.1	30440	30654																													intergenic
c_000000000001	30811	6mA	10	1.0	25.0	30655	33616			Amino acid transport and metabolism!!!Signal transduction mechanisms	Na+/proline symporter (PutP) (PDB:5NVA)!!!Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)		PAS domain S-box-containing protein											E!!!T	COG0591!!!COG3852		CyCOG_60006626									gene
c_000000000001	33452	6mA	10	0.9	25.0	30655	33616			Amino acid transport and metabolism!!!Signal transduction mechanisms	Na+/proline symporter (PutP) (PDB:5NVA)!!!Signal transduction histidine kinase NtrB, nitrogen specific (NtrB) (PUBMED:23893111)		PAS domain S-box-containing protein											E!!!T	COG0591!!!COG3852		CyCOG_60006626									gene
c_000000000001	35622	6mA	11	0.82	26.1	35031	35774																													intergenic
c_000000000001	35623	6mA	10	0.9	26.1	35031	35774																													intergenic
c_000000000001	42533	6mA	12	0.75	34.0	42131	42725			Lipid transport and metabolism	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase (PlsY) (PDB:5XJ5) (PUBMED:29684280)		acyl-phosphate glycerol-3-phosphate acyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.275  acyl phosphate:glycerol-3-phosphate acyltransferase!!!Lipid biosynthesis proteins>>>Phospholipid acyltransferase>>>GPAT			acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]							I	COG0344		CyCOG_60000473	ko00001!!!ko00001!!!ko01000!!!ko01004			K08591					gene
c_000000000001	42702	6mA	12	0.92	34.0	42131	42725			Lipid transport and metabolism	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase (PlsY) (PDB:5XJ5) (PUBMED:29684280)		acyl-phosphate glycerol-3-phosphate acyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.275  acyl phosphate:glycerol-3-phosphate acyltransferase!!!Lipid biosynthesis proteins>>>Phospholipid acyltransferase>>>GPAT			acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]							I	COG0344		CyCOG_60000473	ko00001!!!ko00001!!!ko01000!!!ko01004			K08591					gene
c_000000000001	42725	6mA	12	0.75	34.0	42131	42725			Lipid transport and metabolism	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase (PlsY) (PDB:5XJ5) (PUBMED:29684280)		acyl-phosphate glycerol-3-phosphate acyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.275  acyl phosphate:glycerol-3-phosphate acyltransferase!!!Lipid biosynthesis proteins>>>Phospholipid acyltransferase>>>GPAT			acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]							I	COG0344		CyCOG_60000473	ko00001!!!ko00001!!!ko01000!!!ko01004			K08591					gene
c_000000000001	42725	6mA	12	0.75	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	42788	6mA	12	0.75	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	42798	6mA	12	0.92	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	42908	6mA	12	0.67	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	42918	6mA	13	0.77	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	43301	6mA	12	0.92	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	43768	6mA	11	0.82	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
c_000000000001	43776	6mA	12	0.92	35.0	42721	43777			Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyltransferase TsaD (TsaD) (PDB:3ENO) (PUBMED:23072323;21285948;32385138)	tRNA modification	O-sialoglycoprotein endopeptidase	Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.234  N6-L-threonylcarbamoyladenine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors			tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]							J	COG0533	COG0533	CyCOG_60034122	ko01000!!!ko03016			K25706					gene
