contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	5882	6mA	896	0.7	7.0	5823	6693			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)		release factor glutamine methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors			release factor glutamine methyltransferase [EC:2.1.1.297]							J	COG2890		CyCOG_60000384	ko01000!!!ko03012!!!ko03012			K02493					gene
c_000000000001	6075	6mA	895	0.78	7.0	5823	6693			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)		release factor glutamine methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors			release factor glutamine methyltransferase [EC:2.1.1.297]							J	COG2890		CyCOG_60000384	ko01000!!!ko03012!!!ko03012			K02493					gene
c_000000000001	6410	6mA	838	0.7	7.0	5823	6693			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)		release factor glutamine methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors			release factor glutamine methyltransferase [EC:2.1.1.297]							J	COG2890		CyCOG_60000384	ko01000!!!ko03012!!!ko03012			K02493					gene
c_000000000001	6488	6mA	903	0.9	7.0	5823	6693			Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors (HemK) (PDB:1NV8)		release factor glutamine methyltransferase	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.297  peptide chain release factor N5-glutamine methyltransferase!!!Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors			release factor glutamine methyltransferase [EC:2.1.1.297]							J	COG2890		CyCOG_60000384	ko01000!!!ko03012!!!ko03012			K02493					gene
c_000000000001	12303	6mA	782	0.78	15.0	12184	12841			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6							C	COG1290		CyCOG_60000238	ko00001!!!ko00194	M00162	M00162	K02635					gene
c_000000000001	12516	6mA	758	0.79	15.0	12184	12841			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6							C	COG1290		CyCOG_60000238	ko00001!!!ko00194	M00162	M00162	K02635					gene
c_000000000001	12705	6mA	760	0.81	15.0	12184	12841			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6							C	COG1290		CyCOG_60000238	ko00001!!!ko00194	M00162	M00162	K02635					gene
c_000000000001	12749	6mA	757	0.85	15.0	12184	12841			Energy production and conversion	Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5)		cytochrome b6	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Cytochrome b6/f complex [OT]	Pathway modules; Energy metabolism; ATP synthesis	Cytochrome b6f complex	cytochrome b6							C	COG1290		CyCOG_60000238	ko00001!!!ko00194	M00162	M00162	K02635					gene
c_000000000001	13666	6mA	707	0.88	17.0	13372	14809			Carbohydrate transport and metabolism	Glycogen debranching enzyme (alpha-1,6-glucosidase) (GDB1) (PDB:5D06)		Alkaline and neutral invertase											G	COG3408		CyCOG_60000230									gene
c_000000000001	15328	6mA	693	0.83	17.1	14810	20552																													intergenic
c_000000000001	15541	6mA	696	0.78	17.1	14810	20552																													intergenic
c_000000000001	15732	6mA	703	0.95	17.1	14810	20552																													intergenic
c_000000000001	16536	6mA	668	0.87	17.1	14810	20552																													intergenic
c_000000000001	16820	6mA	658	0.7	17.1	14810	20552																													intergenic
c_000000000001	16898	6mA	669	0.79	17.1	14810	20552																													intergenic
c_000000000001	17182	6mA	663	0.83	17.1	14810	20552																													intergenic
c_000000000001	17476	6mA	638	0.74	17.1	14810	20552																													intergenic
c_000000000001	17651	6mA	625	0.68	17.1	14810	20552																													intergenic
c_000000000001	17963	6mA	637	0.87	17.1	14810	20552																													intergenic
c_000000000001	18199	6mA	641	0.88	17.1	14810	20552																													intergenic
c_000000000001	18502	6mA	639	0.68	17.1	14810	20552																													intergenic
c_000000000001	18527	6mA	642	0.88	17.1	14810	20552																													intergenic
c_000000000001	18776	6mA	703	0.73	17.1	14810	20552																													intergenic
c_000000000001	18796	6mA	660	0.8	17.1	14810	20552																													intergenic
c_000000000001	19690	6mA	778	0.88	17.1	14810	20552																													intergenic
c_000000000001	19706	6mA	652	0.93	17.1	14810	20552																													intergenic
c_000000000001	19916	6mA	674	0.95	17.1	14810	20552																													intergenic
c_000000000001	20099	6mA	678	0.84	17.1	14810	20552																													intergenic
c_000000000001	20297	6mA	648	0.71	17.1	14810	20552																													intergenic
c_000000000001	21484	6mA	800	0.8	19.0	21436	21646			Energy production and conversion	Photosystem I reaction center subunit IV, PsaE (PsaE) (PDB:4KT0) (PUBMED:11418848)	Photosystem I	photosystem I subunit 4	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem I (P700 chlorophyll a) [OT]>>>Main subunits	Pathway modules; Energy metabolism; Photosynthesis!!!Signature modules; Module set; Metabolic capacity	Photosystem I!!!Oxygenic photosynthesis in plants and cyanobacteria	photosystem I subunit IV							C	COG5705	COG5705	CyCOG_60000121	ko00001!!!ko00194	M00163!!!M00611	M00163!!!M00611	K02693					gene
c_000000000001	22608	6mA	782	0.84	21.0	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
c_000000000001	22725	6mA	880	0.83	21.0	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
c_000000000001	22830	6mA	874	0.82	21.0	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
c_000000000001	23016	6mA	863	0.79	21.0	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
c_000000000001	23864	6mA	872	0.79	21.0	22560	23952			Lipid transport and metabolism	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	Proline degradation	aldehyde dehydrogenase (NAD+)											I	COG1012	COG1012	CyCOG_60000511									gene
c_000000000001	25346	6mA	833	0.9	23.0	24740	25628			Amino acid transport and metabolism	N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)	Arginine biosynthesis	ribosomal-protein-alanine N-acetyltransferase											E	COG1246	COG1246	CyCOG_60001085									gene
c_000000000001	25417	6mA	825	0.73	23.0	24740	25628			Amino acid transport and metabolism	N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)	Arginine biosynthesis	ribosomal-protein-alanine N-acetyltransferase											E	COG1246	COG1246	CyCOG_60001085									gene
c_000000000001	25840	6mA	823	0.72	24.0	25723	25978						Protein of unknown function (DUF3104)														CyCOG_60000709									gene
c_000000000001	25903	6mA	854	0.89	24.0	25723	25978						Protein of unknown function (DUF3104)														CyCOG_60000709									gene
c_000000000001	26280	6mA	822	0.88	24.1	25979	26467																													intergenic
c_000000000001	26773	6mA	834	0.9	25.1	26613	27024																													intergenic
c_000000000001	28534	6mA	823	0.86	29.0	28504	28813						hypothetical protein														CyCOG_60000879									gene
c_000000000001	30868	6mA	831	0.69	33.0	30037	31567			Secondary metabolites biosynthesis, transport and catabolism	Phytoene dehydrogenase-related protein (PDB:4REP)		Phytoene dehydrogenase-related protein											Q	COG1233		CyCOG_60001415									gene
c_000000000001	31450	6mA	807	0.89	33.0	30037	31567			Secondary metabolites biosynthesis, transport and catabolism	Phytoene dehydrogenase-related protein (PDB:4REP)		Phytoene dehydrogenase-related protein											Q	COG1233		CyCOG_60001415									gene
c_000000000001	34193	6mA	820	0.89	39.0	34149	34389						hypothetical protein														CyCOG_60001458									gene
c_000000000001	36590	6mA	825	0.83	45.0	36510	36927			Translation, ribosomal structure and biogenesis	Protein chain release factor PrfB (PrfB) (PDB:1GQE)	Translation factors	ribosome-associated protein	Translation factors>>>Prokaryotic type>>>Release factors			ribosome-associated protein							J	COG1186	COG1186	CyCOG_60001235	ko03012			K15034					gene
c_000000000001	38266	6mA	871	0.8	49.0	38065	38944			Posttranslational modification, protein turnover, chaperones	Membrane protease YdiL, CAAX protease family (YdiL)		hypothetical protein	Peptidases and inhibitors>>>Glutamic peptidases>>>Family G5: prenyl protease 2 family			CAAX protease family protein							O	COG1266		CyCOG_60000534	ko01002			K07052					gene
c_000000000001	39619	6mA	858	0.93	50.0	39017	39851						Glycosyl transferase family 11														CyCOG_60002503									gene
c_000000000001	40807	6mA	884	0.92	52.0	40782	40935						hypothetical protein														CyCOG_60001691									gene
c_000000000001	43255	6mA	876	0.89	55.0	42577	43651			Coenzyme transport and metabolism!!!General function prediction only	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)	Menaquinone biosynthesis	proline iminopeptidase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.11  Aminopeptidases>>>3.4.11.5  prolyl aminopeptidase!!!Peptidases and inhibitors>>>Serine peptidases>>>Family S33			proline iminopeptidase [EC:3.4.11.5]							H!!!R	COG0596	COG0596	CyCOG_60001404	ko00001!!!ko01000!!!ko01002			K01259					gene
c_000000000001	44681	6mA	881	0.71	58.0	44634	45423			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase											H	COG0351	COG0351	CyCOG_60001475									gene
c_000000000001	45183	6mA	888	0.79	58.0	44634	45423			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase											H	COG0351	COG0351	CyCOG_60001475									gene
c_000000000001	45209	6mA	897	0.71	58.0	44634	45423			Coenzyme transport and metabolism	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (ThiD) (PDB:1Y9X) (PUBMED:17351295)	Thiamine biosynthesis	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase											H	COG0351	COG0351	CyCOG_60001475									gene
c_000000000001	46474	6mA	918	0.81	61.0	46409	46874			General function prediction only	Predicted sugar epimerase, cupin superfamily (CFF1) (PDB:1XE7) (PUBMED:15608122)		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							R	COG3542		CyCOG_60001472	ko00001			K09705					gene
c_000000000001	47816	6mA	892	0.89	64.0	47797	48199			Transcription	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)		DNA-binding transcriptional regulator, MarR family											K	COG1846		CyCOG_60002212									gene
c_000000000001	48601	6mA	902	0.89	64.1	48200	49330																													intergenic
c_000000000001	50845	6mA	872	0.93	68.0	50600	51005						Copper binding protein, plastocyanin/azurin family														CyCOG_60001946									gene
c_000000000001	53835	6mA	869	0.85	75.1	53553	54232																													intergenic
c_000000000001	56637	6mA	867	0.84	78.0	55352	57038			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)		nitrate/nitrite transport system substrate-binding protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Nitrate/nitrite transporter	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	nitrate/nitrite transport system substrate-binding protein							P	COG0715		CyCOG_60003114	ko00001!!!ko00001!!!ko02000	M00615	M00615	K15576					gene
c_000000000001	56830	6mA	875	0.85	78.0	55352	57038			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)		nitrate/nitrite transport system substrate-binding protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Nitrate/nitrite transporter	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	nitrate/nitrite transport system substrate-binding protein							P	COG0715		CyCOG_60003114	ko00001!!!ko00001!!!ko02000	M00615	M00615	K15576					gene
c_000000000001	56926	6mA	869	0.91	78.0	55352	57038			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)		nitrate/nitrite transport system substrate-binding protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Nitrate/nitrite transporter	Signature modules; Module set; Metabolic capacity	Nitrate assimilation	nitrate/nitrite transport system substrate-binding protein							P	COG0715		CyCOG_60003114	ko00001!!!ko00001!!!ko02000	M00615	M00615	K15576					gene
c_000000000001	58346	6mA	856	0.78	80.0	57867	58722			Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)		iron(III) transport system ATP-binding protein											P	COG1116		CyCOG_60000065									gene
c_000000000001	58963	6mA	910	0.82	81.0	58754	59198			Inorganic ion transport and metabolism	Cyanate lyase (CynS) (PDB:1DW9)		cyanate lyase	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.104  cyanase			cyanate lyase [EC:4.2.1.104]							P	COG1513		CyCOG_60001979	ko00001!!!ko01000			K01725					gene
c_000000000001	59879	6mA	856	0.8	83.0	59573	59897						hypothetical protein														CyCOG_60003412									gene
c_000000000001	61121	6mA	833	0.81	86.1	60869	61172																													intergenic
c_000000000001	62262	6mA	825	0.81	91.0	62067	62349						Protein of unknown function (DUF3303)														CyCOG_60001461									gene
c_000000000001	62840	6mA	908	0.85	92.0	62396	62864			Function unknown	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily		hypothetical protein	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown			uncharacterized protein							S	COG3558		CyCOG_60003072	ko00001			K09958					gene
c_000000000001	65772	6mA	808	0.77	98.0	65384	67874			Defense mechanisms	Type I site-specific restriction endonuclease, part of a restriction-modification system (HsdR) (PDB:3H1T) (PUBMED:21169490)		type II restriction enzyme											V	COG4096		CyCOG_60007071									gene
c_000000000001	68148	6mA	806	0.88	99.0	67875	69366			Replication, recombination and repair	Adenine-specific DNA N6-methylase (YtxK) (PDB:2F8L)		site-specific DNA-methyltransferase (adenine-specific)											L	COG0827		CyCOG_60007456									gene
c_000000000001	69059	6mA	844	0.74	99.0	67875	69366			Replication, recombination and repair	Adenine-specific DNA N6-methylase (YtxK) (PDB:2F8L)		site-specific DNA-methyltransferase (adenine-specific)											L	COG0827		CyCOG_60007456									gene
