contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000001	16994	6mA	1098	0.8	18.0	16470	17097			Energy production and conversion	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I) (NuoI) (PDB:1B0P)	NADH dehydrogenase	NAD(P)H-quinone oxidoreductase subunit I	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]							C	COG1143	COG1143	CyCOG_60000114	ko00001!!!ko01000	M00145	M00145	K05580					gene
c_000000000001	18635	6mA	1121	0.83	21.0	18042	18957			Coenzyme transport and metabolism	NAD kinase (NadK) (PDB:1SUW)		NAD+ kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.23  NAD+ kinase			NAD+ kinase [EC:2.7.1.23]							H	COG0061		CyCOG_60000262	ko00001!!!ko01000			K00858					gene
c_000000000001	19063	6mA	1199	0.8	22.0	18957	19434			General function prediction only	CYTH domain, found in class IV adenylate cyclase and various triphosphatases (CYTH) (PDB:2FBL)		CYTH domain-containing protein											R	COG2954		CyCOG_60000224									gene
c_000000000001	21209	6mA	1178	0.83	26.0	20888	22067			Translation, ribosomal structure and biogenesis!!!Cell wall/membrane/envelope biogenesis	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s (GCD1) (PDB:6JQ8)		mannose-1-phosphate guanylyltransferase											J!!!M	COG1208		CyCOG_60000061									gene
c_000000000001	21779	6mA	1192	0.7	26.0	20888	22067			Translation, ribosomal structure and biogenesis!!!Cell wall/membrane/envelope biogenesis	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s (GCD1) (PDB:6JQ8)		mannose-1-phosphate guanylyltransferase											J!!!M	COG1208		CyCOG_60000061									gene
c_000000000001	24170	6mA	1075	0.77	28.0	23060	24701			Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 4 (chain M) (NuoM) (PDB:6HUM)	NADH dehydrogenase	NADH dehydrogenase subunit M	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2]							C	COG1008	COG1008	CyCOG_60000247	ko00001!!!ko01000	M00145	M00145	K05575					gene
c_000000000001	24269	6mA	1083	0.83	28.0	23060	24701			Energy production and conversion	NADH:ubiquinone oxidoreductase subunit 4 (chain M) (NuoM) (PDB:6HUM)	NADH dehydrogenase	NADH dehydrogenase subunit M	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2]							C	COG1008	COG1008	CyCOG_60000247	ko00001!!!ko01000	M00145	M00145	K05575					gene
c_000000000001	24839	6mA	1105	0.8	29.0	24785	26798			Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)	NADH dehydrogenase	NADH dehydrogenase subunit L	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]							C	COG1009	COG1009	CyCOG_60000200	ko00001!!!ko01000	M00145	M00145	K00341					gene
c_000000000001	24897	6mA	1089	0.82	29.0	24785	26798			Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)	NADH dehydrogenase	NADH dehydrogenase subunit L	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]							C	COG1009	COG1009	CyCOG_60000200	ko00001!!!ko01000	M00145	M00145	K00341					gene
c_000000000001	25571	6mA	1131	0.83	29.0	24785	26798			Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)	NADH dehydrogenase	NADH dehydrogenase subunit L	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]							C	COG1009	COG1009	CyCOG_60000200	ko00001!!!ko01000	M00145	M00145	K00341					gene
c_000000000001	25643	6mA	1103	0.73	29.0	24785	26798			Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)	NADH dehydrogenase	NADH dehydrogenase subunit L	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]							C	COG1009	COG1009	CyCOG_60000200	ko00001!!!ko01000	M00145	M00145	K00341					gene
c_000000000001	25695	6mA	1092	0.87	29.0	24785	26798			Energy production and conversion	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit (NuoL) (PDB:3RKO)	NADH dehydrogenase	NADH dehydrogenase subunit L	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating)	Pathway modules; Energy metabolism; ATP synthesis	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]							C	COG1009	COG1009	CyCOG_60000200	ko00001!!!ko01000	M00145	M00145	K00341					gene
c_000000000001	27491	6mA	1189	0.89	30.0	26831	27560			Function unknown	Uncharacterized membrane protein		Uncharacterized membrane protein	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>5. Isomerases>>>5.2  cis-trans-Isomerases>>>5.2.1  cis-trans Isomerases (only sub-subclass identified to date)>>>5.2.1.12  zeta-carotene isomerase	Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis	beta-Carotene biosynthesis, GGAP => beta-carotene	zeta-carotene isomerase [EC:5.2.1.12]							S	COG4094		CyCOG_60000377	ko00001!!!ko01000	M00097	M00097	K15744					gene
c_000000000001	27838	6mA	1118	0.83	31.0	27644	28598			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family			LysR family transcriptional regulator, transcriptional activator of the cysJI operon							K	COG0583		CyCOG_60000237	ko03000			K21900					gene
c_000000000001	28099	6mA	1120	0.9	31.0	27644	28598			Transcription	DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)		DNA-binding transcriptional regulator, LysR family	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family			LysR family transcriptional regulator, transcriptional activator of the cysJI operon							K	COG0583		CyCOG_60000237	ko03000			K21900					gene
c_000000000001	28996	6mA	1122	0.85	32.0	28594	29212			Energy production and conversion	Uncharacterized cyanobacterial/chloroplast protein CR066, DUF3172 (PF11371) domain (Cr066)		Protein of unknown function (DUF3172)											C	COG5785		CyCOG_60000336									gene
c_000000000001	30329	6mA	1059	0.76	34.0	29646	31068			General function prediction only	Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster (PDB:5MOG)		zeta-carotene desaturase /three-step phytoene desaturase	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.5  With a quinone or related compound as acceptor>>>1.3.5.5  15-cis-phytoene desaturase	Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis	beta-Carotene biosynthesis, GGAP => beta-carotene	15-cis-phytoene desaturase [EC:1.3.5.5]							R	COG3349		CyCOG_60000199	ko00001!!!ko01000	M00097	M00097	K02293					gene
c_000000000001	30967	6mA	973	0.71	34.0	29646	31068			General function prediction only	Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster (PDB:5MOG)		zeta-carotene desaturase /three-step phytoene desaturase	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.5  With a quinone or related compound as acceptor>>>1.3.5.5  15-cis-phytoene desaturase	Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis	beta-Carotene biosynthesis, GGAP => beta-carotene	15-cis-phytoene desaturase [EC:1.3.5.5]							R	COG3349		CyCOG_60000199	ko00001!!!ko01000	M00097	M00097	K02293					gene
c_000000000001	36040	6mA	1185	0.89	41.0	35246	36167			Lipid transport and metabolism	Malonyl CoA-acyl carrier protein transacylase (FabD) (PDB:1YXC)	Fatty acid biosynthesis	[acyl-carrier-protein] S-malonyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00333 Prodigiosin biosynthesis [PATH:ko00333]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.39  [acyl-carrier-protein] S-malonyltransferase!!!Lipid biosynthesis proteins>>>Fatty acid synthase>>>Component type	Pathway modules; Lipid metabolism; Fatty acid metabolism!!!Pathway modules; Lipid metabolism; Fatty acid metabolism!!!Pathway modules; Lipid metabolism; Fatty acid metabolism	Fatty acid biosynthesis, initiation!!!Fatty acid biosynthesis in mitochondria, animals!!!Fatty acid biosynthesis in mitochondria, fungi	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]							I	COG0331	COG0331	CyCOG_60000448	ko00001!!!ko00001!!!ko01000!!!ko01004	M00082!!!M00873!!!M00874	M00082!!!M00873!!!M00874	K00645					gene
c_000000000001	37380	6mA	1171	0.81	43.0	37218	38619			Lipid transport and metabolism	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis) (PlsX) (PDB:2GK3) (PUBMED:18992246)		phosphate:acyl-[acyl carrier protein] acyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.274  phosphate acyltransferase!!!Lipid biosynthesis proteins>>>Phospholipid acyltransferase>>>GPAT			phosphate acyltransferase [EC:2.3.1.274]							I	COG0416		CyCOG_60000317	ko00001!!!ko01000!!!ko01004			K03621					gene
c_000000000001	37503	6mA	1173	0.81	43.0	37218	38619			Lipid transport and metabolism	Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis) (PlsX) (PDB:2GK3) (PUBMED:18992246)		phosphate:acyl-[acyl carrier protein] acyltransferase	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00561 Glycerolipid metabolism [PATH:ko00561]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.274  phosphate acyltransferase!!!Lipid biosynthesis proteins>>>Phospholipid acyltransferase>>>GPAT			phosphate acyltransferase [EC:2.3.1.274]							I	COG0416		CyCOG_60000317	ko00001!!!ko01000!!!ko01004			K03621					gene
c_000000000001	38716	6mA	1186	0.81	44.0	38619	39366			Signal transduction mechanisms!!!Transcription	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)		two component transcriptional regulator, winged helix family	Two-component system>>>OmpR family>>>Unclassified			two-component system, OmpR family, response regulator RpaB							T!!!K	COG0745		CyCOG_60000006	ko02022			K11329					gene
c_000000000001	39743	6mA	1213	0.79	44.1	39367	39773																													intergenic
c_000000000001	40188	6mA	1127	0.9	46.0	39774	40824			Replication, recombination and repair	DNA repair protein RadA/Sms, contains AAA+ ATPase domain (Sms) (PDB:5LKM) (PUBMED:30877841)		DNA repair protein RadA/Sms	DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecFOR pathway proteins			DNA repair protein RadA/Sms							L	COG1066		CyCOG_60000485	ko03400			K04485					gene
c_000000000001	40523	6mA	1251	0.9	46.0	39774	40824			Replication, recombination and repair	DNA repair protein RadA/Sms, contains AAA+ ATPase domain (Sms) (PDB:5LKM) (PUBMED:30877841)		DNA repair protein RadA/Sms	DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecFOR pathway proteins			DNA repair protein RadA/Sms							L	COG1066		CyCOG_60000485	ko03400			K04485					gene
c_000000000001	40997	6mA	1138	0.72	47.0	40836	41358			Energy production and conversion	Photosystem I assembly protein Ycf3, contains TPR repeats (Ycf3)	Photosystem I	Tetratricopeptide repeat-containing protein											C	COG5713	COG5713	CyCOG_60000649									gene
c_000000000001	41816	6mA	1228	0.78	48.0	41475	43773			Inorganic ion transport and metabolism	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)		Cu2+-exporting ATPase											P	COG2217		CyCOG_60000327									gene
c_000000000001	42464	6mA	1190	0.81	48.0	41475	43773			Inorganic ion transport and metabolism	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)		Cu2+-exporting ATPase											P	COG2217		CyCOG_60000327									gene
c_000000000001	43664	6mA	1122	0.89	48.0	41475	43773			Inorganic ion transport and metabolism	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)		Cu2+-exporting ATPase											P	COG2217		CyCOG_60000327									gene
c_000000000001	43910	6mA	1133	0.79	49.0	43773	44418			Nucleotide transport and metabolism	Thymidylate kinase (Tmk) (PDB:3LV8)	Thymidylate biosynthesis	thymidylate kinase	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.9  dTMP kinase	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	dTMP kinase [EC:2.7.4.9]							F	COG0125	COG0125	CyCOG_60000671	ko00001!!!ko01000	M00938	M00938	K00943					gene
c_000000000001	47673	6mA	1132	0.84	53.0	47252	48224						Polysaccharide lyase														CyCOG_60002289									gene
c_000000000001	50325	6mA	1061	0.82	56.0	49777	50746			Amino acid transport and metabolism	Cysteine synthase (CysK) (PDB:1FCJ)	Cysteine biosynthesis	cysteine synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.47  cysteine synthase	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	Cysteine biosynthesis, serine => cysteine	cysteine synthase [EC:2.5.1.47]							E	COG0031	COG0031	CyCOG_60000663	ko00001!!!ko00001!!!ko01000	M00021	M00021	K01738					gene
