contig	Position	Modification	Total_coverage	Percent_modified	gene_callers_id	start	stop	Archaea_76	Bacteria_71	COG20_CATEGORY	COG20_FUNCTION	COG20_PATHWAY	CyCOGv6	KEGG_BRITE	KEGG_Class	KEGG_Module	KOfam	Protista_83	Ribosomal_RNA_16S	Ribosomal_RNA_23S	Transfer_RNAs	Archaea_76_ACC	Bacteria_71_ACC	COG20_CATEGORY_ACC	COG20_FUNCTION_ACC	COG20_PATHWAY_ACC	CyCOGv6_ACC	KEGG_BRITE_ACC	KEGG_Class_ACC	KEGG_Module_ACC	KOfam_ACC	Protista_83_ACC	Ribosomal_RNA_16S_ACC	Ribosomal_RNA_23S_ACC	Transfer_RNAs_ACC	type
c_000000000011	60527	6mA	460	0.78	439.0	60187	60967		GrpE	Posttranslational modification, protein turnover, chaperones	Molecular chaperone GrpE (heat shock protein HSP-70) (GrpE) (PDB:1DKG)		molecular chaperone GrpE	Chaperones and folding catalysts>>>Heat shock proteins>>>HSP24!!!Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>MMC/PAM proteins			molecular chaperone GrpE						PF01025.19	O	COG0576		CyCOG_60000553	ko03110!!!ko03029			K03687					gene
c_000000000011	96749	6mA	310	0.8	470.0	96084	97977			Posttranslational modification, protein turnover, chaperones	Molecular chaperone DnaK (HSP70) (DnaK) (PDB:3I33)		molecular chaperone DnaK	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>Other RNA degradation factors>>>Chaperones!!!Chaperones and folding catalysts>>>Heat shock proteins>>>HSP70 / DNAK!!!Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>MMC/PAM proteins!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells			molecular chaperone DnaK							O	COG0443		CyCOG_60000123	ko00001!!!ko03019!!!ko03110!!!ko03029!!!ko03029!!!ko04147!!!ko04147!!!ko04147			K04043					gene
c_000000000011	97280	6mA	313	0.89	470.0	96084	97977			Posttranslational modification, protein turnover, chaperones	Molecular chaperone DnaK (HSP70) (DnaK) (PDB:3I33)		molecular chaperone DnaK	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>Other RNA degradation factors>>>Chaperones!!!Chaperones and folding catalysts>>>Heat shock proteins>>>HSP70 / DNAK!!!Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>MMC/PAM proteins!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells			molecular chaperone DnaK							O	COG0443		CyCOG_60000123	ko00001!!!ko03019!!!ko03110!!!ko03029!!!ko03029!!!ko04147!!!ko04147!!!ko04147			K04043					gene
c_000000000011	97895	6mA	336	0.92	470.0	96084	97977			Posttranslational modification, protein turnover, chaperones	Molecular chaperone DnaK (HSP70) (DnaK) (PDB:3I33)		molecular chaperone DnaK	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>Other RNA degradation factors>>>Chaperones!!!Chaperones and folding catalysts>>>Heat shock proteins>>>HSP70 / DNAK!!!Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>MMC/PAM proteins!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells			molecular chaperone DnaK							O	COG0443		CyCOG_60000123	ko00001!!!ko03019!!!ko03110!!!ko03029!!!ko03029!!!ko04147!!!ko04147!!!ko04147			K04043					gene
c_000000000011	103798	6mA	40	0.7	475.0	102715	105316			Energy production and conversion	Aconitase B (AcnB) (PDB:1L5J)	TCA cycle	aconitase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.3  aconitate hydratase!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.99  2-methylisocitrate dehydratase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate!!!Glyoxylate cycle!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!Anoxygenic photosynthesis in green sulfur bacteria	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]							C	COG1049	COG1049	CyCOG_60000072	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	M00009!!!M00010!!!M00012!!!M00173!!!M00614	M00009!!!M00010!!!M00012!!!M00173!!!M00614	K01682					gene
c_000000000011	104302	6mA	40	0.7	475.0	102715	105316			Energy production and conversion	Aconitase B (AcnB) (PDB:1L5J)	TCA cycle	aconitase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.3  aconitate hydratase!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.99  2-methylisocitrate dehydratase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate!!!Glyoxylate cycle!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!Anoxygenic photosynthesis in green sulfur bacteria	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]							C	COG1049	COG1049	CyCOG_60000072	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	M00009!!!M00010!!!M00012!!!M00173!!!M00614	M00009!!!M00010!!!M00012!!!M00173!!!M00614	K01682					gene
c_000000000011	104532	6mA	39	0.82	475.0	102715	105316			Energy production and conversion	Aconitase B (AcnB) (PDB:1L5J)	TCA cycle	aconitase	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.3  aconitate hydratase!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.99  2-methylisocitrate dehydratase	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity	Citrate cycle (TCA cycle, Krebs cycle)!!!Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate!!!Glyoxylate cycle!!!Reductive citrate cycle (Arnon-Buchanan cycle)!!!Anoxygenic photosynthesis in green sulfur bacteria	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]							C	COG1049	COG1049	CyCOG_60000072	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	M00009!!!M00010!!!M00012!!!M00173!!!M00614	M00009!!!M00010!!!M00012!!!M00173!!!M00614	K01682					gene
c_000000000011	105546	6mA	81	0.81	476.0	105469	106540			Amino acid transport and metabolism	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase (AroG1) (PDB:6U8J)	Aromatic amino acid biosynthesis	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.54  3-deoxy-7-phosphoheptulonate synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]							E	COG0722	COG0722	CyCOG_60000130	ko00001!!!ko00001!!!ko01000	M00022	M00022	K01626					gene
c_000000000011	106197	6mA	86	0.83	476.0	105469	106540			Amino acid transport and metabolism	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase (AroG1) (PDB:6U8J)	Aromatic amino acid biosynthesis	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.54  3-deoxy-7-phosphoheptulonate synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]							E	COG0722	COG0722	CyCOG_60000130	ko00001!!!ko00001!!!ko01000	M00022	M00022	K01626					gene
c_000000000011	106415	6mA	87	0.82	476.0	105469	106540			Amino acid transport and metabolism	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase (AroG1) (PDB:6U8J)	Aromatic amino acid biosynthesis	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.54  3-deoxy-7-phosphoheptulonate synthase	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]							E	COG0722	COG0722	CyCOG_60000130	ko00001!!!ko00001!!!ko01000	M00022	M00022	K01626					gene
c_000000000012	2837	6mA	565	0.88	508.0	2327	4556			Energy production and conversion	Photosystem I reaction center subunit A2, PsaB (PsaB) (PDB:4KT0) (PUBMED:11687205;11418848)	Photosystem I	photosystem I P700 chlorophyll a apoprotein A2	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem I (P700 chlorophyll a) [OT]>>>Main subunits	Pathway modules; Energy metabolism; Photosynthesis!!!Signature modules; Module set; Metabolic capacity	Photosystem I!!!Oxygenic photosynthesis in plants and cyanobacteria	photosystem I P700 chlorophyll a apoprotein A2							C	COG5702	COG5702	CyCOG_60000081	ko00001!!!ko00194	M00163!!!M00611	M00163!!!M00611	K02690					gene
c_000000000012	4940	6mA	220	0.86	509.0	4580	6887			Energy production and conversion	Photosystem I reaction center subunit A1, PsaA (PsaA) (PDB:4KT0) (PUBMED:11687205;11418848)	Photosystem I	photosystem I P700 chlorophyll a apoprotein A1	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem I (P700 chlorophyll a) [OT]>>>Main subunits	Pathway modules; Energy metabolism; Photosynthesis!!!Signature modules; Module set; Metabolic capacity	Photosystem I!!!Oxygenic photosynthesis in plants and cyanobacteria	photosystem I P700 chlorophyll a apoprotein A1							C	COG5701	COG5701	CyCOG_60000087	ko00001!!!ko00194	M00163!!!M00611	M00163!!!M00611	K02689					gene
c_000000000012	5066	6mA	201	0.82	509.0	4580	6887			Energy production and conversion	Photosystem I reaction center subunit A1, PsaA (PsaA) (PDB:4KT0) (PUBMED:11687205;11418848)	Photosystem I	photosystem I P700 chlorophyll a apoprotein A1	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>Photosystem I (P700 chlorophyll a) [OT]>>>Main subunits	Pathway modules; Energy metabolism; Photosynthesis!!!Signature modules; Module set; Metabolic capacity	Photosystem I!!!Oxygenic photosynthesis in plants and cyanobacteria	photosystem I P700 chlorophyll a apoprotein A1							C	COG5701	COG5701	CyCOG_60000087	ko00001!!!ko00194	M00163!!!M00611	M00163!!!M00611	K02689					gene
c_000000000012	15744	6mA	73	0.74	514.0	15493	15868	Ribosom_S12_S23	Ribosom_S12_S23	Translation, ribosomal structure and biogenesis	Ribosomal protein S12 (RpsL) (PDB:4V4H)	Ribosome 30S subunit	SSU ribosomal protein S12P	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit			small subunit ribosomal protein S12					PF00164.25	PF00164.25	J	COG0048	COG0048	CyCOG_60000565	ko00001!!!ko03011!!!ko03011!!!ko03011			K02950					gene
c_000000000012	16158	6mA	105	0.86	515.0	15916	16387	Ribosomal_S7	Ribosomal_S7	Translation, ribosomal structure and biogenesis	Ribosomal protein S7 (RpsG) (PDB:4V4H)	Ribosome 30S subunit	SSU ribosomal protein S7P	KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit			small subunit ribosomal protein S7					PF00177.21	PF00177.21	J	COG0049	COG0049	CyCOG_60000416	ko00001!!!ko03011!!!ko03011!!!ko03011			K02992					gene
c_000000000012	17985	6mA	331	0.89	516.0	16492	18568			Translation, ribosomal structure and biogenesis	Translation elongation factor EF-G, a GTPase (FusA) (PDB:1DAR)	Translation factors	translation elongation factor 2 (EF-2/EF-G)	Translation factors>>>Eukaryotic type>>>Elongation factors!!!Translation factors>>>Prokaryotic type>>>Elongation factors!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Ubiquitas transcription factors			elongation factor G							J	COG0480	COG0480	CyCOG_60000049	ko03012!!!ko03012!!!ko03029!!!ko03029			K02355					gene
